"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"11","혼합제제","가나가와현","2015-03-18","5","불검출","불검출","적합"
"12","혼합제제","지바현","2015-03-05","30","불검출","불검출","적합"
"13","혼합제제","지바현","2015-03-05","70","불검출","불검출","적합"
"14","소스류","후쿠오카현","2015-03-04","842","불검출","불검출","적합"
"15","소스류","도쿠시마현","2015-02-10","108","불검출","불검출","적합"
"16","조미건어포류","훗카이도","2015-02-20","5.6","불검출","불검출","적합"
"17","조미건어포류","아오모리현","2015-02-20","3.8","불검출","불검출","적합"
"18","조미건어포류","훗카이도","2015-02-19","4","불검출","불검출","적합"
"19","기타가공품","에히메현","2015-02-23","7","불검출","불검출","적합"
"20","기타가공품","훗카이도","2015-02-23","7","불검출","불검출","적합"
"21","국수","사이타마현","2015-03-05","490","불검출","불검출","적합"
"22","국수","사이타마현","2015-03-05","400","불검출","불검출","적합"
"23","과자(크래커)","이바라키현","2015-02-25","396","불검출","불검출","적합"
"24","냉면","사이타마현","2015-03-05","331","불검출","불검출","적합"
"25","캔디류(사탕)","미에현","2015-02-18","760.32","불검출","불검출","적합"
"26","국수","사이타마현","2015-03-05","396","불검출","불검출","적합"
"27","셀룰라아제","아이치현","2015-01-31","200","불검출","불검출","적합"
"28","초콜릿가공품","이바라키현","2015-02-02","648","불검출","불검출","적합"
"29","혼합제제","나가노현","2015-02-04","148","불검출","불검출","적합"
"30","국수","사이타마현","2015-03-05","419.4","불검출","불검출","적합"
"31","땅콩또는견과류
가공품","오사카부","2014-07-09","100","불검출","불검출","적합"
"32","국수","사이타마현","2015-03-05","338.4","불검출","불검출","적합"
"33","펙티나아제","아이치현","2014-09-29","20","불검출","불검출","적합"
"34","국수","사이타마현","2015-03-05","333","불검출","불검출","적합"
"35","맥주","오이타현","2015-02-17","264,684","불검출","불검출","적합"
"36","맥주","오이타현","2015-02-17","115,920","불검출","불검출","적합"
"37","맥주","오이타현","2015-02-21","14,280","불검출","불검출","적합"
"38","소주","교토부","2015-03-05","12,441.6","불검출","불검출","적합"
"39","청주","교토부","2015-03-13","19,353.6","불검출","불검출","적합"
"40","청주","니가타현","2015-02-13","864","불검출","불검출","적합"
