"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"","금)","","","","","",""
"12","가공소금","도쿄도","2015-03-16","10.08","불검출","불검출","적합"
"13","맥주","후쿠오카현","2015-02-17","84,000","불검출","불검출","적합"
"14","과자(스낵과자)","아이치현","2015-03-16","352.8","불검출","불검출","적합"
"15","캔디류(젤리)","아이치현","2015-03-13","271.2","불검출","불검출","적합"
"16","맥주","후쿠오카현","2015-02-23","34,920","불검출","불검출","적합"
"17","맥주","후쿠오카현","2015-01-23","34,920","불검출","불검출","적합"
"18","수산물가공품","미야자키현","2015-02-19","200","불검출","불검출","적합"
"19","맥주","후쿠오카현","2015-01-23","32,520","불검출","불검출","적합"
"20","소스류","미야자키현","2014-03-17","40","불검출","불검출","적합"
"21","맥주","후쿠오카현","2015-02-25","44,450","불검출","불검출","적합"
"22","소스류","시즈오카현","2015-01-07","60","불검출","불검출","적합"
"23","빵류(그외 빵류)","이바라키현","2015-02-06","9,998.1","불검출","불검출","적합"
"24","합성착향료","가나가와현","2015-03-05","2","불검출","불검출","적합"
"25","혼합제제","가나가와현","2015-03-24","220","불검출","불검출","적합"
"26","혼합제제","가나가와현","2015-03-19","100","불검출","불검출","적합"
"27","혼합제제","가나가와현","2015-03-18","80","불검출","불검출","적합"
"28","청주","효고현","2015-02-13","2,160","불검출","불검출","적합"
"29","청주","효고현","2015-02-17","2,160","불검출","불검출","적합"
"30","청주","효고현","2015-02-02","504","불검출","불검출","적합"
"31","청주","효고현","2015-02-09","336","불검출","불검출","적합"
"32","청주","효고현","2015-02-13","2,700","불검출","불검출","적합"
"33","청주","효고현","2015-02-06","540","불검출","불검출","적합"
"34","청주","사이타마현","2015-02-23","2,700","불검출","불검출","적합"
"35","청주","사이타마현","2015-02-23","2,700","불검출","불검출","적합"
"36","합성착향료","가나가와현","2015-03-05","4","불검출","불검출","적합"
"37","청주","아키타현","2015-02-06","259.2","불검출","불검출","적합"
"38","청주","사이타마현","2015-03-04","129.6","불검출","불검출","적합"
"39","청주","아키타현","2015-03-05","129.6","불검출","불검출","적합"
"40","혼합제제","효고현","2015-03-17","68","불검출","불검출","적합"
"41","청주","효고현","2015-02-16","518.4","불검출","불검출","적합"
