"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","896,032","-","-","-"
"1","냉동명태","러시아","2015-4-8","28,996","불검출","불검출","적합"
"2","냉동명태","러시아","2015-4-8","800,015","불검출","불검출","적합"
"3","냉동가자미(각시가자미) 러시아","","2015-4-8","22,915","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2015-4-8","21,106","불검출","불검출","적합"
"5","냉동가자미(각시가자미) 러시아","","2015-4-8","23,000","불검출","불검출","적합"
