"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"76","냉장갈치","후쿠오카현","2017-02-20","665","불검출","불검출","적합"
"77","냉동다랑어(눈다랑
어,F,횟감)","태평양","2017-02-20","1,177","불검출","불검출","적합"
"78","냉장대구","홋카이도","2017-02-20","150","불검출","불검출","적합"
"79","냉장명태","홋카이도","2017-02-20","2,022","불검출","불검출","적합"
"80","냉장명태","홋카이도","2017-02-20","2,220","불검출","불검출","적합"
"81","냉장대구","홋카이도","2017-02-20","1,500","불검출","불검출","적합"
"82","냉장대구","홋카이도","2017-02-20","5,250","불검출","불검출","적합"
"83","냉장명태","홋카이도","2017-02-20","2,639","불검출","불검출","적합"
"84","냉장명태","홋카이도","2017-02-20","264","불검출","불검출","적합"
"85","냉장명태","홋카이도","2017-02-20","2,024","불검출","불검출","적합"
"86","냉장명태","홋카이도","2017-02-20","708","불검출","불검출","적합"
"87","냉장대구","홋카이도","2017-02-20","1,220","불검출","불검출","적합"
"88","냉장대구","홋카이도","2017-02-20","3,000","불검출","불검출","적합"
"89","냉장갈치","효고현","2017-02-20","320","불검출","불검출","적합"
"90","냉장갈치","에히메현","2017-02-20","224","불검출","불검출","적합"
"91","냉장갈치","와카야마현","2017-02-20","616","불검출","불검출","적합"
"92","냉장갈치","효고현","2017-02-20","572","불검출","불검출","적합"
"93","활대합(북방대합)","홋카이도","2017-02-20","1,726","불검출","불검출","적합"
"94","활꼬막(새꼬막)","사가현","2017-02-20","5,380","불검출","불검출","적합"
"95","활가리비","홋카이도","2017-02-20","13,464","불검출","불검출","적합"
"96","냉장준치","구마모토현","2017-02-20","462","불검출","불검출","적합"
"97","냉장갈치","후쿠오카현","2017-02-20","895","불검출","불검출","적합"
