"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"98","냉장명태","홋카이도","2017-02-20","3,096","불검출","불검출","적합"
"99","냉장명태","홋카이도","2017-02-20","2,000","불검출","불검출","적합"
"100","냉장갈치","가나가와현","2017-02-20","2,832","불검출","불검출","적합"
"101","냉장대구","홋카이도","2017-02-20","360","불검출","불검출","적합"
"102","냉장명태","홋카이도","2017-02-20","696","불검출","불검출","적합"
"103","냉장명태","홋카이도","2017-02-20","2,626","불검출","불검출","적합"
"104","냉장명태","홋카이도","2017-02-20","2,210","불검출","불검출","적합"
"105","냉장대구","홋카이도","2017-02-20","140","불검출","불검출","적합"
"106","냉장대구","홋카이도","2017-02-20","170","불검출","불검출","적합"
"107","냉장갈치","오이타현","2017-02-20","85","불검출","불검출","적합"
"108","활꼬막(새꼬막)","후쿠오카현","2017-02-20","3,240","불검출","불검출","적합"
"109","활꼬막(새꼬막)","후쿠오카현","2017-02-20","1,820","불검출","불검출","적합"
"110","냉장갈치","와카야마현","2017-02-20","1,128","불검출","불검출","적합"
"111","냉장명태","홋카이도","2017-02-20","2,270","불검출","불검출","적합"
"112","냉장홍어","홋카이도","2017-02-20","3,692","불검출","불검출","적합"
"113","활가리비","홋카이도","2017-02-20","7,168","불검출","불검출","적합"
