"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"36","냉장명태","홋카이도","2017-02-20","572","불검출","불검출","적합"
"37","냉장명태","홋카이도","2017-02-20","2,112","불검출","불검출","적합"
"38","냉장명태","홋카이도","2017-02-20","50","불검출","불검출","적합"
"39","냉장대구","홋카이도","2017-02-20","262","불검출","불검출","적합"
"40","냉장대구","홋카이도","2017-02-20","130","불검출","불검출","적합"
"41","냉장홍어","홋카이도","2017-02-20","158","불검출","불검출","적합"
"42","냉장갈치","와카야마현","2017-02-20","1,512","불검출","불검출","적합"
"43","냉장갈치","야마구치현","2017-02-20","635","불검출","불검출","적합"
"44","냉장돔(참돔)","야마구치현","2017-02-20","150","불검출","불검출","적합"
"45","냉장돔(황돔)","야마구치현","2017-02-20","165","불검출","불검출","적합"
"46","냉장홍어","야마구치현","2017-02-20","204","불검출","불검출","적합"
"47","냉장가오리","야마구치현","2017-02-20","204","불검출","불검출","적합"
"48","냉장갈치","효고현","2017-02-20","2,122","불검출","불검출","적합"
"49","냉장갈치","에히메현","2017-02-20","405","불검출","불검출","적합"
"50","냉장가오리","에히메현","2017-02-20","980","불검출","불검출","적합"
"51","냉장명태","홋카이도","2017-02-20","264","불검출","불검출","적합"
"52","냉장명태","홋카이도","2017-02-20","2,022","불검출","불검출","적합"
"53","냉장명태","홋카이도","2017-02-20","5,200","불검출","불검출","적합"
"54","활꼬막(새꼬막)","후쿠오카현","2017-02-20","2,140","불검출","불검출","적합"
"55","냉장민어(수조기)","야마구치현","2017-02-20","120","불검출","불검출","적합"
