"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","후쿠오카현","2018-02-27","205","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-02-27","2,652","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2018-02-27","624","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2018-02-27","648","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2018-02-27","165","불검출","불검출","적합"
"6","냉장명태","홋카이도","2018-02-27","1,300","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-02-27","6,500","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-02-27","2,170","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-02-27","377","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-02-27","2,170","불검출","불검출","적합"
"11","냉장갈치","에히메현","2018-02-27","128","불검출","불검출","적합"
"12","활꼬막","사가현","2018-02-27","2,180","불검출","불검출","적합"
"13","냉장돔(황돔)","나가사키현","2018-02-27","200","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2018-02-27","290","불검출","불검출","적합"
"15","냉장홍어","야마구치현","2018-02-27","310","불검출","불검출","적합"
"16","냉장대구","홋카이도","2018-02-27","750","불검출","불검출","적합"
"17","냉장갈치","후쿠오카현","2018-02-27","410","불검출","불검출","적합"
"18","냉장명태","홋카이도","2018-02-27","1,300","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-02-27","5,200","불검출","불검출","적합"
"20","활돔(참돔)","에히메현","2018-02-27","5,924","불검출","불검출","적합"
