"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","후쿠오카현","2018-02-26","480","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-02-26","1,300","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2018-02-26","976","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-02-26","1,755","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2018-02-26","516","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2018-02-26","872","불검출","불검출","적합"
"7","냉장명태","홋카이도","2018-02-26","1,300","불검출","불검출","적합"
"8","냉장갈치","효고현","2018-02-26","88","불검출","불검출","적합"
"9","활돔(참돔)","에히메현","2018-02-26","4,977","불검출","불검출","적합"
"10","냉장병어","와카야마현","2018-02-26","32","불검출","불검출","적합"
"11","냉장갈치","에히메현","2018-02-26","50","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2018-02-26","3,980","불검출","불검출","적합"
"13","활대합(북방대합)","홋카이도","2018-02-26","1,020","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-02-26","1,300","불검출","불검출","적합"
"15","냉장갈치","야마구치현","2018-02-26","280","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-02-26","1,300","불검출","불검출","적합"
"17","냉장갈치","오이타현","2018-02-26","525","불검출","불검출","적합"
"18","냉장병어","후쿠오카현","2018-02-26","312","불검출","불검출","적합"
"19","활방어","에히메현","2018-02-26","7,855","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-02-26","4,550","불검출","불검출","적합"
