"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"83","카레(커리)","나라현","2018-11-02","1,000","불검출","불검출","적합"
"84","마요네즈","효고현","2018-12-13","1,000","불검출","불검출","적합"
"85","과자","야마가타현","2018-12-04","5,123","불검출","불검출","적합"
"86","캔디류","아이치현","2018-11-13","96","불검출","불검출","적합"
"87","캔디류","아이치현","2018-11-13","96","불검출","불검출","적합"
"88","청주","효고현","2018-12-11","9,600","불검출","불검출","적합"
"89","캔디류","아이치현","2018-12-15","128","불검출","불검출","적합"
"90","캔디류","아이치현","2018-12-11","122","불검출","불검출","적합"
"91","캔디류","아이치현","2018-11-26","156","불검출","불검출","적합"
"92","캔디류","아이치현","2018-12-10","196","불검출","불검출","적합"
"93","캔디류","아이치현","2018-12-12","122","불검출","불검출","적합"
"94","청주","지바현","2018-12-08","140","불검출","불검출","적합"
"95","청주","오이타현","2018-12-12","173","불검출","불검출","적합"
"96","청주","지바현","2018-12-08","86","불검출","불검출","적합"
"97","청주","구마모토현","2018-11-30","43","불검출","불검출","적합"
"98","건면","구마모토현","2018-10-23","1,000","불검출","불검출","적합"
"99","건면","구마모토현","2018-12-01","713","불검출","불검출","적합"
"100","리큐르","효고현","2018-11-17","540","불검출","불검출","적합"
"101","소주","미야자키현","2018-12-10","86","불검출","불검출","적합"
"102","청주","효고현","2018-12-08","86","불검출","불검출","적합"
"103","글리세린지방산
에스테르","효고현","2018-11-30","225","불검출","불검출","적합"
"104","청주","효고현","2018-12-12","600","불검출","불검출","적합"
"105","청주","효고현","2018-11-12","216","불검출","불검출","적합"
"106","청주","효고현","2018-12-06","108","불검출","불검출","적합"
"107","청주","효고현","2018-11-08","302","불검출","불검출","적합"
"108","청주","효고현","2018-10-12","396","불검출","불검출","적합"
"109","청주","효고현","2018-12-11","4,800","불검출","불검출","적합"
"110","청주","와카야마현","2018-12-01","86","불검출","불검출","적합"
"111","청주","효고현","2018-10-25","60","불검출","불검출","적합"
"112","청주","효고현","2018-11-09","600","불검출","불검출","적합"
"113","청주","효고현","2018-10-17","122","불검출","불검출","적합"
"114","청주","아이치현","2018-12-17","324","불검출","불검출","적합"
"115","청주","아이치현","2018-12-18","220","불검출","불검출","적합"
"116","청주","아이치현","2018-12-18","220","불검출","불검출","적합"
