"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","나가사키현","2019-01-18","81","불검출","불검출","적합"
"2","냉장돔(참돔)","야마구치현","2019-01-18","430","불검출","불검출","적합"
"3","활방어","에히메현","2019-01-18","3,041","불검출","불검출","적합"
"4","냉장가오리","야마구치현","2019-01-18","156","불검출","불검출","적합"
"5","냉장갈치","후쿠오카현","2019-01-18","395","불검출","불검출","적합"
"6","활대합(북방대합)","홋카이도","2019-01-18","3,400","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-01-18","7,100","불검출","불검출","적합"
"8","활방어","에히메현","2019-01-18","5,974","불검출","불검출","적합"
"9","냉장홍어","야마구치현","2019-01-18","300","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-01-18","7,242","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2019-01-18","11,784","불검출","불검출","적합"
"12","냉장돔(참돔)","야마구치현","2019-01-18","1,138","불검출","불검출","적합"
"13","냉장갈치","후쿠오카현","2019-01-18","165","불검출","불검출","적합"
"14","냉장돔(황돔)","나가사키현","2019-01-18","432","불검출","불검출","적합"
"15","활방어","에히메현","2019-01-18","4,471","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2019-01-18","5,816","불검출","불검출","적합"
"17","활대합(북방대합)","홋카이도","2019-01-18","2,400","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-01-18","8,545","불검출","불검출","적합"
"19","냉장명태","홋카이도","2019-01-18","2,770","불검출","불검출","적합"
"20","냉장갈치","가나가와현","2019-01-18","5,272","불검출","불검출","적합"
