"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활방어","에히메현","2019-01-15","4,179","불검출","불검출","적합"
"22","냉장돔(황돔)","나가사키현","2019-01-15","392","불검출","불검출","적합"
"23","냉장명태","홋카이도","2019-01-15","1,950","불검출","불검출","적합"
"24","활장어(먹장어)","야마구치현","2019-01-15","2,091","불검출","불검출","적합"
"25","냉장명태","홋카이도","2019-01-15","3,042","불검출","불검출","적합"
"26","냉장갈치","후쿠오카현","2019-01-15","1,220","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2019-01-15","994","불검출","불검출","적합"
"28","활우렁쉥이","홋카이도","2019-01-15","8,594","불검출","불검출","적합"
"29","냉장돔(참돔)","야마구치현","2019-01-15","235","불검출","불검출","적합"
"30","활방어","에히메현","2019-01-15","2,898","불검출","불검출","적합"
"31","활돔(참돔)","에히메현","2019-01-15","2,546","불검출","불검출","적합"
"32","활방어","에히메현","2019-01-15","5,634","불검출","불검출","적합"
"33","냉장준치","구마모토현","2019-01-15","688","불검출","불검출","적합"
"34","냉장명태","홋카이도","2019-01-15","3,230","불검출","불검출","적합"
"35","냉장명태","홋카이도","2019-01-15","1,300","불검출","불검출","적합"
"36","냉장돔(참돔)","야마구치현","2019-01-15","230","불검출","불검출","적합"
"37","냉장돔(황돔)","야마구치현","2019-01-15","300","불검출","불검출","적합"
"38","냉장홍어","야마구치현","2019-01-15","348","불검출","불검출","적합"
"39","냉장명태","홋카이도","2019-01-15","2,530","불검출","불검출","적합"
"40","냉장홍어","홋카이도","2019-01-15","2,040","불검출","불검출","적합"
"41","냉동돔(황돔)","후쿠오카현","2019-01-15","4,624","불검출","불검출","적합"
"42","활가리비","홋카이도","2019-01-15","7,125","불검출","불검출","적합"
"43","활방어","나가사키현","2019-01-15","952","불검출","불검출","적합"
"44","냉장돔(황돔)","후쿠오카현","2019-01-15","160","불검출","불검출","적합"
