"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","379","2,678,717","0","0","285","2,587,377","0","0","94","91,340"
"8.7","81","278,510","0","0","67","254,098","0","0","14","24,412"
"8.8","79","959,273","0","0","52","943,669","0","0","27","15,604"
"8.9","95","740,830","0","0","68","736,129","0","0","27","4,701"
"8.10","124","700,104","0","0","98","653,481","0","0","26","46,623"
"","","","","","","","","","",""
