"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2017-08-08","7,911","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-08-08","7,278","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2017-08-08","800","불검출","불검출","적합"
"4","냉장갈치","후쿠오카현","2017-08-08","310","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2017-08-08","3,408","불검출","불검출","적합"
"6","냉장명태","홋카이도","2017-08-08","2,742","불검출","불검출","적합"
"7","활농어","에히메현","2017-08-08","1,425","불검출","불검출","적합"
"8","활가리비","홋카이도","2017-08-08","6,940","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-08-08","1,272","불검출","불검출","적합"
"10","활농어","에히메현","2017-08-08","8,123","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-08-08","6,988","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-08-08","720","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2017-08-08","1,352","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2017-08-08","960","불검출","불검출","적합"
"15","활돔(벵에돔)","나가사키현","2017-08-08","295","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-08-08","1,200","불검출","불검출","적합"
"합계","","-","-","51,724","-","-","-"
