"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","160","1,237,783","0","0","119","1,197,767","0","0","41","40,016"
"8.7","81","278,510","0","0","67","254,098","0","0","14","24,412"
"8.8","79","959,273","0","0","52","943,669","0","0","27","15,604"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
