"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-06-15","20","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2018-06-15","1,493","불검출","불검출","적합"
"3","냉장대구","홋카이도","2018-06-15","510","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-06-15","7,271","불검출","불검출","적합"
"5","활가리비","홋카이도","2018-06-15","6,924","불검출","불검출","적합"
"6","냉장대구","홋카이도","2018-06-15","630","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-06-15","6,909","불검출","불검출","적합"
"8","마른김","사가현","2018-06-15","2,592","불검출","불검출","적합"
"9","활가리비","홋카이도","2018-06-15","6,944","불검출","불검출","적합"
"10","냉동다랑어(눈다랑어,목살)","인도양","2018-06-15","914","불검출","불검출","적합"
"11","활가리비","홋카이도","2018-06-15","7,300","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-06-15","7,300","불검출","불검출","적합"
"13","냉장명태","홋카이도","2018-06-15","492","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2018-06-15","1,665","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2018-06-15","1,009","불검출","불검출","적합"
"16","활대합(북방대합)","홋카이도","2018-06-15","5,000","불검출","불검출","적합"
"17","활돔(참돔)","에히메현","2018-06-15","5,188","불검출","불검출","적합"
"18","냉동새치(돛새치)","인도양","2018-06-15","406","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","대서양","2018-06-15","485","불검출","불검출","적합"
"20","활가리비","홋카이도","2018-06-15","7,000","불검출","불검출","적합"
