"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동대구(목살)","러시아","2018-06-18","704","불검출","불검출","적합"
"2","냉동가자미(까지가자미)","미국","2018-06-18","7,884","불검출","불검출","적합"
"3","냉동새우살(흰다리새우,자숙)","인도","2018-06-18","16,434","불검출","불검출","적합"
"합계","","-","-","25,022","-","-","-"
