"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","65","462,192","2","75,600","47","367,710","1","960","15","17,922"
"10.5","65","462,192","2","75,600","47","367,710","1","960","15","17,922"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
