"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","떡류","군마현","2015-02-15","262.08","불검출","불검출","적합"
"48","떡류","군마현","2015-07-09","316.68","불검출","불검출","적합"
"49","떡류","군마현","2015-07-17","305.76","불검출","불검출","적합"
"50","떡류","군마현","2015-07-28","480.48","불검출","불검출","적합"
"51","떡류","군마현","2015-07-15","316.68","불검출","불검출","적합"
"52","떡류","군마현","2015-03-28","207.48","불검출","불검출","적합"
"53","떡류","군마현","2015-03-09","76.44","불검출","불검출","적합"
"54","떡류","군마현","2015-07-17","109.2","불검출","불검출","적합"
"55","과자(스낵과자)","효고현","2015-09-02","162","불검출","불검출","적합"
"56","과자(스낵과자)","효고현","2015-09-04","480","불검출","불검출","적합"
"57","과자(비스킷)","아이치현","2015-08-24","64","불검출","불검출","적합"
"58","과자(스낵과자)","효고현","2015-09-02","189","불검출","불검출","적합"
"59","과자(스낵과자)","히로시마현","2015-09-07","160","불검출","불검출","적합"
"60","과자(스낵과자)","히로시마현","2015-09-06","96","불검출","불검출","적합"
"61","과자(스낵과자)","히로시마현","2015-09-06","108","불검출","불검출","적합"
"62","과자(크래커)","이바라키현","2015-07-31","572.38","불검출","불검출","적합"
"63","청주","이와테현","2015-08-08","432","불검출","불검출","적합"
"64","과자(스낵과자)","히로시마현","2015-09-08","102","불검출","불검출","적합"
"65","과자(비스킷)","이바라키현","2015-08-07","233.28","불검출","불검출","적합"
"66","과자(크래커)","오사카부","2015-09-01","28","불검출","불검출","적합"
"67","과자(크래커)","오사카부","2015-09-01","80","불검출","불검출","적합"
"68","과자(크래커)","이바라키현","2015-07-24","316.8","불검출","불검출","적합"
"69","청주","니가타현","2015-08-03","90","불검출","불검출","적합"
"70","청주","니가타현","2015-08-03","129.6","불검출","불검출","적합"
"71","식염절임","와카야마현","2015-09-08","64.8","불검출","불검출","적합"
"72","액상차","시가현","2015-08-23","10,800","불검출","불검출","적합"
"73","캔디류(사탕)","가나가와현","2015-08-27","241.92","불검출","불검출","적합"
"74","청주","후쿠이현","2015-08-20","129.6","불검출","불검출","적합"
"75","청주","야마가타현","2015-08-20","172.8","불검출","불검출","적합"
"76","당류가공품","교토부","2015-09-03","64.8","불검출","불검출","적합"
"77","청주","히로시마현","2015-07-08","201.6","불검출","불검출","적합"
"78","청주","후쿠이현","2015-08-05","86.4","불검출","불검출","적합"
"79","즉석조리식품","나가노현","2015-09-01","967.7","불검출","불검출","적합"
"80","식염절임","와카야마현","2015-09-08","210","불검출","불검출","적합"
