"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","청주","교토부","2016-09-12","108","불검출","불검출","적합"
"48","맥주","후쿠오카현","2016-08-17","33,600","불검출","불검출","적합"
"49","복합조미식품","오사카부","2016-09-28","460","불검출","불검출","적합"
"50","물엿","가고시마현","2016-09-29","2,675","불검출","불검출","적합"
"51","드레싱","오사카부","2016-09-16","180","불검출","불검출","적합"
"52","기타식초","도치기현","2016-09-06","1,663","불검출","불검출","적합"
"53","과자(비스킷)","아이치현","2016-09-20","459","불검출","불검출","적합"
"54","소스류","교토부","2016-10-05","60","불검출","불검출","적합"
"55","캔디류(젤리)","나라현","2016-10-07","606","불검출","불검출","적합"
"56","소스류","교토부","2016-09-17","2,470","불검출","불검출","적합"
"57","청주","미에현","2016-08-08","600","불검출","불검출","적합"
"58","조미된장","나가노현","2016-09-21","5,500","불검출","불검출","적합"
"59","볶은커피","효고현","2016-07-30","77","불검출","불검출","적합"
"60","기타주류","야마구치현","2016-09-09","832","불검출","불검출","적합"
"61","소스류","히로시마현","2016-09-21","1,290","불검출","불검출","적합"
"62","소스류","히로시마현","2016-09-01","2,070","불검출","불검출","적합"
"63","소스류","히로시마현","2016-09-06","1,222","불검출","불검출","적합"
"64","혼합제제","오사카부","2016-09-09","30","불검출","불검출","적합"
"65","볶은커피","효고현","2016-09-02","24","불검출","불검출","적합"
"66","조미된장","아이치현","2016-10-04","8,000","불검출","불검출","적합"
"67","혼합제제","가나가와현","2016-09-28","1,320","불검출","불검출","적합"
"68","카레","아이치현","2016-08-06","120","불검출","불검출","적합"
"69","카레","나라현","2016-08-23","800","불검출","불검출","적합"
"70","볶은커피","효고현","2016-06-03","124","불검출","불검출","적합"
"71","식용유지가공품","지바현","2016-09-14","2,400","불검출","불검출","적합"
"72","소스류","교토부","2016-10-01","1,280","불검출","불검출","적합"
"73","고춧가루","시가현","2016-08-04","80","불검출","불검출","적합"
"74","맥주","후쿠오카현","2016-09-15","593,640","불검출","불검출","적합"
"75","양조간장","지바현","2016-09-06","5,054","불검출","불검출","적합"
"76","인스턴트커피","효고현","2016-06-07","27","불검출","불검출","적합"
"77","고춧가루","시가현","2016-08-31","80","불검출","불검출","적합"
"78","혼합제제","오사카부","2016-10-05","51","불검출","불검출","적합"
"79","소스류","교토부","2016-10-04","1,100","불검출","불검출","적합"
"80","소스류","교토부","2016-09-30","125","불검출","불검출","적합"
"81","과자(스낵과자)","야마가타현","2016-09-28","4,343","불검출","불검출","적합"
