"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","초콜릿가공품","오사카부","2016-09-07","118","불검출","불검출","적합"
"49","맥주","교토부","2016-09-20","181,440","불검출","불검출","적합"
"50","기타가공품","시즈오카현","2016-08-29","3,060","불검출","불검출","적합"
"51","맥주","ETC","2016-09-12","39,000","불검출","불검출","적합"
"52","소스류","훗카이도","2016-10-05","1,000","불검출","불검출","적합"
"53","청주","고치현","2016-10-01","173","불검출","불검출","적합"
"54","혼합제제","도쿄도","2016-09-06","50","불검출","불검출","적합"
"55","청주","교토부","2016-08-29","2,880","불검출","불검출","적합"
"56","초콜릿가공품","시즈오카현","2016-09-07","211","불검출","불검출","적합"
"57","기타주류","와카야마현","2016-08-09","45,360","불검출","불검출","적합"
"58","볶은커피","아이치현","2016-08-08","58","불검출","불검출","적합"
"59","캔디류(사탕)","아이치현","2016-09-06","133","불검출","불검출","적합"
"60","청주","효고현","2016-10-03","11,664","불검출","불검출","적합"
"61","맥주","오이타현","2016-08-23","115,920","불검출","불검출","적합"
"62","과자(크래커)","아이치현","2016-09-14","22","불검출","불검출","적합"
"63","청주","효고현","2016-09-27","390","불검출","불검출","적합"
"64","청주","효고현","2016-10-04","1,400","불검출","불검출","적합"
"65","조미건어포류","훗카이도","2016-10-06","240","불검출","불검출","적합"
"66","기타장류","효고현","2016-08-17","900","불검출","불검출","적합"
"67","소스류","지바현","2016-09-06","3,360","불검출","불검출","적합"
"68","초콜릿가공품","아이치현","2016-09-06","90","불검출","불검출","적합"
"69","혼합제제","가나가와현","2016-09-28","45","불검출","불검출","적합"
"70","과자(쿠키)","아이치현","2016-09-22","79","불검출","불검출","적합"
"71","양조간장","아이치현","2016-08-22","900","불검출","불검출","적합"
"72","양조간장","지바현","2016-08-25","63","불검출","불검출","적합"
"73","혼합제제","사이타마현","2016-08-22","60","불검출","불검출","적합"
"74","청주","효고현","2016-09-30","10,670","불검출","불검출","적합"
"75","혼합제제","도쿄도","2016-09-08","150","불검출","불검출","적합"
"76","혼합제제","사이타마현","2016-05-23","100","불검출","불검출","적합"
"77","혼합제제","사이타마현","2016-09-28","36","불검출","불검출","적합"
"78","혼합제제","사이타마현","2016-09-30","15","불검출","불검출","적합"
"79","맥주","ETC","2016-09-01","19,500","불검출","불검출","적합"
"80","혼합제제","사이타마현","2016-09-28","50","불검출","불검출","적합"
"81","청국장","도쿄도","2016-09-22","4,326","불검출","불검출","적합"
"82","청국장","도쿄도","2016-09-22","222","불검출","불검출","적합"
