"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","465","2,441,130","1","13,740","401","2,031,035","1","100","62","396,255"
"2.26","91","487,813","0","0","73","116,489","1","100","17","371,224"
"2.27","120","313,955","0","0","110","311,408","0","0","10","2,547"
"2.28","165","1,501,076","1","13,740","143","1,472,576","0","0","21","14,760"
"3.2","89","138,286","0","0","75","130,562","0","0","14","7,724"
"","","","","","","","","","",""
