"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활대합(북방대합)","홋카이도","2018-03-02","2,040","불검출","불검출","적합"
"2","활바리(능성어)","에히메현","2018-03-02","1,456","불검출","불검출","적합"
"3","활복어(자주복)","나가사키현","2018-03-02","1,365","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-03-02","5,377","불검출","불검출","적합"
"5","활바리(능성어)","에히메현","2018-03-02","982","불검출","불검출","적합"
"6","냉장갈치","나가사키현","2018-03-02","465","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2018-03-02","2,833","불검출","불검출","적합"
"8","냉장갈치","후쿠오카현","2018-03-02","435","불검출","불검출","적합"
"9","냉장대구","홋카이도","2018-03-02","2,930","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-03-02","6,946","불검출","불검출","적합"
"11","활돔(참돔)","에히메현","2018-03-02","2,286","불검출","불검출","적합"
"12","냉장민어(수조기)","가가와현","2018-03-02","15","불검출","불검출","적합"
"13","냉장방어(잿방어)","후쿠오카현","2018-03-02","12","불검출","불검출","적합"
"14","냉장돔(금눈돔)","후쿠오카현","2018-03-02","8","불검출","불검출","적합"
"15","냉장돔(황돔)","나가사키현","2018-03-02","104","불검출","불검출","적합"
"16","냉동다랑어(남방참다랑어,F,횟감) 대서양","","2018-03-02","490","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-03-02","1,560","불검출","불검출","적합"
"18","냉장홍어","야마구치현","2018-03-02","390","불검출","불검출","적합"
"19","냉장명태","홋카이도","2018-03-02","3,396","불검출","불검출","적합"
"20","활돔(돌돔)","시즈오카현","2018-03-02","238","불검출","불검출","적합"
