"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","혼합제제","효고현","2015-08-26","34","불검출","불검출","적합"
"83","기타가공품","와카야마현","2015-08-18","1,000","불검출","불검출","적합"
"84","혼합제제","시즈오카현","2015-07-22","4,420","불검출","불검출","적합"
"85","채종유(유채유또는
카놀라유)","후쿠오카현","2015-08-26","10,800","불검출","불검출","적합"
"86","두류가공품","시가현","2015-08-05","1,200","불검출","불검출","적합"
"87","자당지방산에스테르","미에현","2015-07-13","2,880","불검출","불검출","적합"
"88","자당지방산에스테르","미에현","2015-06-25","2,880","불검출","불검출","적합"
"89","혼합제제","효고현","2015-08-27","5,000","불검출","불검출","적합"
"90","혼합제제","오카야마현","2015-08-07","30","불검출","불검출","적합"
"91","기타천연착향료","오카야마현","2015-08-06","270","불검출","불검출","적합"
"92","리큐르","와카야마현","2015-08-18","108","불검출","불검출","적합"
"93","청주","와카야마현","2015-08-31","151.2","불검출","불검출","적합"
"94","청주","아키타현","2015-08-28","259.2","불검출","불검출","적합"
"95","기타가공품","이바라키현","2015-08-19","27,000","불검출","불검출","적합"
"96","기타가공품","이바라키현","2015-08-03","9,000","불검출","불검출","적합"
"97","과자(스낵과자)","미에현","2015-08-05","4,694.4","불검출","불검출","적합"
"98","기타주류","지바현","2015-07-25","5,859","불검출","불검출","적합"
"99","기타주류","지바현","2015-08-04","5,859","불검출","불검출","적합"
"100","기타주류","지바현","2015-07-30","5,859","불검출","불검출","적합"
"101","장류절임","가고시마현","2015-08-26","730","불검출","불검출","적합"
"102","소스류","오이타현","2015-08-06","3,600","불검출","불검출","적합"
