"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","건5","-","-","173,548","-","-","-"
"1","냉동다랑어
(
눈다랑어 횟감
,F,
)","중국","2015-09-14","2,118","불검출","불검출","적합"
"2","냉동새우
(
흰다리새우
)","니카라과","2015-09-14","20,220","불검출","불검출","적합"
"3","냉동명태","러시아","2015-09-14","126,000","불검출","불검출","적합"
"4","냉동가자미
(
각시가자미
)","러시아","2015-09-14","23,450","불검출","불검출","적합"
"5","냉동다랑어
(
눈다랑어 횟감
,F,
)","중국","2015-09-14","1,760","불검출","불검출","적합"
