"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장홍어","홋카이도","2017-10-18","306","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-10-18","2,500","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2017-10-18","9,027","불검출","불검출","적합"
"24","활게(참게)","후쿠오카현","2017-10-18","616","불검출","불검출","적합"
"25","냉장명태","홋카이도","2017-10-18","2,500","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-10-18","1,989","불검출","불검출","적합"
"27","냉동개아지살(가리비)","홋카이도","2017-10-18","8,000","불검출","불검출","적합"
"28","냉동다랑어(남방참다랑어)","인도양","2017-10-18","9,558","불검출","불검출","적합"
"29","활가리비","홋카이도","2017-10-18","7,000","불검출","불검출","적합"
"30","냉장홍어","홋카이도","2017-10-18","1,967","불검출","불검출","적합"
"31","활우렁쉥이","홋카이도","2017-10-18","9,086","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2017-10-18","15,852","불검출","불검출","적합"
"33","활가리비","홋카이도","2017-10-18","20,960","불검출","불검출","적합"
"34","활가리비","홋카이도","2017-10-18","7,000","불검출","불검출","적합"
"35","활가리비","홋카이도","2017-10-18","6,200","불검출","불검출","적합"
"합계","","-","-","200,963","-","-","-"
