"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","304","1,444,174","1","68,640","203","1,303,077","2","3,118","98","69,339"
"10.16","160","1,217,414","1","68,640","110","1,118,688","0","0","49","30,087"
"10.17","144","226,760","0","0","93","184,389","2","3,118","49","39,252"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
