"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활꼬막(새꼬막)","사가현","2017-10-19","500","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-10-19","6,800","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-10-19","6,804","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,목살,횟감)","태평양","2017-10-19","1,960","불검출","불검출","적합"
"5","냉동새치(황새치,F,횟감)","태평양","2017-10-19","2,980","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-10-19","7,055","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-10-19","9,231","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-10-19","1,322","불검출","불검출","적합"
"9","활장어(먹장어)","시마네현","2017-10-19","1,883","불검출","불검출","적합"
"10","활꼬막","후쿠오카현","2017-10-19","480","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-10-19","15,670","불검출","불검출","적합"
"12","냉동가리비(외투막)","홋카이도","2017-10-19","22,500","불검출","불검출","적합"
"13","활꼬막","사가현","2017-10-19","600","불검출","불검출","적합"
"14","냉장방어(잿방어)","후쿠오카현","2017-10-19","12","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-10-19","3,972","불검출","불검출","적합"
"16","냉장돔(금눈돔)","후쿠오카현","2017-10-19","7","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-10-19","8,764","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-10-19","3,956","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2017-10-19","1,009","불검출","불검출","적합"
"합계","","-","-","95,505","-","-","-"
