"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","볶은커피","히로시마현","2016-07-21","96","불검출","불검출","적합"
"15","혼합제제","오사카부","2016-07-14","85","불검출","불검출","적합"
"16","청주","오이타현","2016-07-05","360","불검출","불검출","적합"
"17","캔디류(사탕)","시가현","2016-07-06","1,928","불검출","불검출","적합"
"18","디아스타아제","도쿄도","2016-06-21","1,000","불검출","불검출","적합"
"19","소스류","히로시마현","2016-07-05","608","불검출","불검출","적합"
"20","청주","고치현","2016-07-08","46","불검출","불검출","적합"
"21","소스류","히로시마현","2016-07-08","389","불검출","불검출","적합"
"22","혼합제제","오사카부","2016-07-22","51","불검출","불검출","적합"
"23","향신료조제품","시즈오카현","2016-03-15","53","불검출","불검출","적합"
"24","볶은커피","히로시마현","2016-07-21","43","불검출","불검출","적합"
"25","맥주","ETC","2016-07-01","39,000","불검출","불검출","적합"
"26","양조간장","후쿠오카현","2016-07-05","133","불검출","불검출","적합"
"27","양조간장","효고현","2016-06-24","13,799","불검출","불검출","적합"
"28","혼합음료","도야마현","2016-07-26","1,488","불검출","불검출","적합"
"29","양조간장","지바현","2016-06-30","6,921","불검출","불검출","적합"
"30","과자(크래커)","기후현","2016-07-06","405","불검출","불검출","적합"
"31","가공두부","오사카부","2016-07-19","6,000","불검출","불검출","적합"
"32","과자(크래커)","오사카부","2016-05-12","224","불검출","불검출","적합"
"33","청주","고치현","2016-07-08","60","불검출","불검출","적합"
"34","액상차","도야마현","2016-07-05","3,018","불검출","불검출","적합"
"35","캔디류(사탕)","나라현","2016-07-13","738","불검출","불검출","적합"
"36","혼합제제","오사카부","2016-07-22","17","불검출","불검출","적합"
"37","혼합제제","가나가와현","2016-07-12","300","불검출","불검출","적합"
"38","소스류","히로시마현","2016-06-22","2,088","불검출","불검출","적합"
"39","과자(웨이퍼)","사이타마현","2016-06-22","1,800","불검출","불검출","적합"
"40","캔디류(사탕)","나라현","2016-07-15","252","불검출","불검출","적합"
"41","캔디류(사탕)","나라현","2016-07-16","202","불검출","불검출","적합"
"42","캔디류(사탕)","나라현","2016-07-19","76","불검출","불검출","적합"
"43","청주","오이타현","2016-07-09","288","불검출","불검출","적합"
"44","청주","오이타현","2016-07-20","420","불검출","불검출","적합"
"45","청주","고치현","2016-07-08","101","불검출","불검출","적합"
"46","혼합제제","오사카부","2016-07-13","100","불검출","불검출","적합"
"47","당류가공품","지바현","2016-07-13","186","불검출","불검출","적합"
