"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","95","","1,066,955","","",""
"1","혼합제제","효고현","2016-07-13","34","불검출","불검출","적합"
"2","소스류","히로시마현","2016-07-21","1,832","불검출","불검출","적합"
"3","맥주","후쿠오카현","2016-06-14","117,600","불검출","불검출","적합"
"4","청주","교토부","2016-06-10","202","불검출","불검출","적합"
"5","청주","구마모토현","2016-07-01","1,313","불검출","불검출","적합"
"6","청주","니가타현","2016-07-06","864","불검출","불검출","적합"
"7","청주","니가타현","2016-07-08","432","불검출","불검출","적합"
"8","수산물가공품","미에현","2016-07-13","1,200","불검출","불검출","적합"
"9","캔디류(사탕)","니가타현","2016-06-23","448","불검출","불검출","적합"
"10","당류가공품","오카야마현","2016-05-16","16,000","불검출","불검출","적합"
"11","카레","니가타현","2016-06-18","3,600","불검출","불검출","적합"
"12","맥주","후쿠오카현","2016-06-21","10,100","불검출","불검출","적합"
"13","혼합제제","히로시마현","2016-07-04","30","불검출","불검출","적합"
