"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","3건","-","-","24,380","-","-","-"
"1","냉동어란(명란)","러시아","2014-7-24","3,036","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","대만","2014-7-24","1,460","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2014-7-24","19,884","불검출","불검출","적합"
