"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","맥주","후쿠오카현","2014-06-01","48,500","불검출","불검출","적합"
"20","맥주","후쿠오카현","2014-06-01","10,100","불검출","불검출","적합"
"21","양조간장","지바현","2014-05-12","2,925","불검출","불검출","적합"
"22","혼합장","야마나시현","2014-06-25","2,500","불검출","불검출","적합"
"23","청주","아이치현","2014-05-20","259.2","불검출","불검출","적합"
"24","기타가공품","아이치현","2014-06-23","75","불검출","불검출","적합"
"25","식용유지가공품","지바현","2014-04-09","1,200","불검출","불검출","적합"
"26","소스류","지바현","2014-05-27","1,231.2","불검출","불검출","적합"
"27","과자(스낵과자)","아이치현","2014-06-26","91.2","불검출","불검출","적합"
"28","과자(스낵과자)","아이치현","2014-06-26","121","불검출","불검출","적합"
"29","과자(스낵과자)","아이치현","2014-06-26","138","불검출","불검출","적합"
"30","과자(스낵과자)","아이치현","2014-06-24","76.65","불검출","불검출","적합"
"31","과자(스낵과자)","아이치현","2014-06-24","72","불검출","불검출","적합"
"32","과자(스낵과자)","아이치현","2014-06-23","130.4","불검출","불검출","적합"
"33","과자(스낵과자)","아이치현","2014-06-23","123.75","불검출","불검출","적합"
"34","과자(스낵과자)","아이치현","2014-06-24","200","불검출","불검출","적합"
"35","과자(스낵과자)","아이치현","2014-06-24","129","불검출","불검출","적합"
"36","국수","가가와현","2014-06-30","1,000","불검출","불검출","적합"
"37","카레","도치기현","2014-03-18","264","불검출","불검출","적합"
"38","카레","도치기현","2014-03-14","330","불검출","불검출","적합"
"39","준초콜릿","가나가와현","2014-06-10","168","불검출","불검출","적합"
"40","소스류","군마현","2014-05-22","44","불검출","불검출","적합"
"41","밀크초콜릿","가나가와현","2014-06-02","2,664","불검출","불검출","적합"
"42","화이트초콜릿","가나가와현","2014-06-13","2,016","불검출","불검출","적합"
"43","카레","도치기현","2014-04-30","2,470.2","불검출","불검출","적합"
"44","카레","도치기현","2014-05-23","607.2","불검출","불검출","적합"
"45","카레","도치기현","2014-05-23","2,277","불검출","불검출","적합"
"46","초콜릿가공품","도쿄도","2014-05-26","31.2","불검출","불검출","적합"
"47","초콜릿가공품","도쿄도","2014-05-16","33.2","불검출","불검출","적합"
"48","초콜릿가공품","도쿄도","2014-05-21","32.4","불검출","불검출","적합"
"49","초콜릿가공품","도쿄도","2014-05-23","21.6","불검출","불검출","적합"
"50","초콜릿가공품","도쿄도","2014-05-20","22.2","불검출","불검출","적합"
"51","초콜릿가공품","도쿄도","2014-05-22","15.4","불검출","불검출","적합"
"52","초콜릿가공품","도쿄도","2014-05-22","13.9","불검출","불검출","적합"
"53","초콜릿가공품","도쿄도","2014-05-13","19.6","불검출","불검출","적합"
"54","빵류(그외 빵류)","가가와현","2014-06-07","48","불검출","불검출","적합"
"55","빵류(카스텔라)","도쿄도","2014-06-07","38.4","불검출","불검출","적합"
"56","빵류(카스텔라)","사이타마현","2014-06-07","31.2","불검출","불검출","적합"
"57","빵류(카스텔라)","사이타마현","2014-06-07","55.2","불검출","불검출","적합"
"58","빵류(카스텔라)","도쿄도","2014-06-07","38.4","불검출","불검출","적합"
"59","글리세린지방산에스테르","효고현","2014-04-03","60","불검출","불검출","적합"
"60","소스류","군마현","2014-05-26","1,699.2","불검출","불검출","적합"
"61","국수","훗카이도","2014-06-04","49","불검출","불검출","적합"
"62","혼합제제","효고현","2014-06-20","17","불검출","불검출","적합"
"63","혼합제제","효고현","2014-06-24","17","불검출","불검출","적합"
"64","혼합제제","효고현","2014-06-23","17","불검출","불검출","적합"
"65","혼합제제","효고현","2014-06-24","17","불검출","불검출","적합"
"66","혼합제제","효고현","2014-06-24","102","불검출","불검출","적합"
"67","장류절임","야마가타현","2014-06-13","30","불검출","불검출","적합"
"68","소스류","히로시마현","2014-07-01","2,394","불검출","불검출","적합"
