"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소스류","교토부","2014-05-30","1,560","불검출","불검출","적합"
"20","폴리소르베이트20","와카야마현","2013-11-12","4,032","불검출","불검출","적합"
"21","폴리소르베이트80","와카야마현","2014-02-27","4,032","불검출","불검출","적합"
"22","소르비탄지방산에스테르","와카야마현","2014-04-27","1,020","불검출","불검출","적합"
"23","소스류","교토부","2014-06-27","2,358","불검출","불검출","적합"
"24","소스류","교토부","2014-06-21","2,560","불검출","불검출","적합"
"25","드레싱","사가현","2014-06-04","3,240","불검출","불검출","적합"
"26","캔디류(젤리)","교토부","2014-06-24","642.54","불검출","불검출","적합"
"27","소스류","도치기현","2014-06-03","12,000","불검출","불검출","적합"
"28","소스류","교토부","2014-06-06","306","불검출","불검출","적합"
"29","소스류","교토부","2014-06-14","786","불검출","불검출","적합"
"30","소스류","교토부","2014-06-04","262","불검출","불검출","적합"
"31","소스류","교토부","2014-06-07","102","불검출","불검출","적합"
"32","기타가공품","훗카이도","2014-06-25","3,000","불검출","불검출","적합"
"33","5'-이노신산이나트륨","가나가와현","2013-07-02","900","불검출","불검출","적합"
"34","복합조미식품","가나가와현","2014-03-17","1,100","불검출","불검출","적합"
"35","복합조미식품","가나가와현","2014-03-07","300","불검출","불검출","적합"
"36","트랜스글루타미나아제","가나가와현","2014-03-30","400","불검출","불검출","적합"
"37","트랜스글루타미나아제","가나가와현","2014-05-08","30","불검출","불검출","적합"
"38","트랜스글루타미나아제","가나가와현","2014-04-16","260","불검출","불검출","적합"
"39","복합조미식품","오이타현","2014-03-24","50","불검출","불검출","적합"
"40","금박","이시카와현","2014-07-08","0.15","불검출","불검출","적합"
"41","프로바이오틱스(원료성)","이바라키현","2013-08-06","21","불검출","불검출","적합"
"42","기타가공품","시즈오카현","2014-06-09","2,700","불검출","불검출","적합"
"43","향신료조제품(고추냉이가공품)","사이타마현","2014-06-17","1,116","불검출","불검출","적합"
"44","향신료조제품(고추냉이가공품)","나가노현","2014-05-30","129","불검출","불검출","적합"
"45","복합조미식품","니가타현","2014-05-15","347.4","불검출","불검출","적합"
"46","카레","나가노현","2014-05-27","600","불검출","불검출","적합"
"47","기타천연착향료","효고현","2014-07-02","210","불검출","불검출","적합"
"48","혼합제제","이바라키현","2014-06-11","45","불검출","불검출","적합"
"49","혼합제제","이바라키현","2014-06-09","30","불검출","불검출","적합"
"50","혼합제제","효고현","2014-07-01","17","불검출","불검출","적합"
"51","혼합제제","효고현","2014-07-02","17","불검출","불검출","적합"
"52","혼합제제","효고현","2014-07-02","17","불검출","불검출","적합"
"53","국수","아키타현","2014-04-30","162","불검출","불검출","적합"
"54","수산물가공품","이와테현","2014-03-25","153","불검출","불검출","적합"
"55","기타가공품","와카야마현","2014-07-08","1,000","불검출","불검출","적합"
"56","침출차","아이치현","2014-07-08","120","불검출","불검출","적합"
"57","침출차","아이치현","2014-07-08","130","불검출","불검출","적합"
"58","인스턴트커피","시즈오카현","2014-07-12","8,250","불검출","불검출","적합"
"59","조미된장","나가노현","2014-06-26","12,000","불검출","불검출","적합"
"60","조미된장","나가노현","2014-06-25","2,000","불검출","불검출","적합"
"61","기타가공품","이바라키현","2014-06-20","1,000","불검출","불검출","적합"
"62","향미유","가고시마현","2014-03-05","165","불검출","불검출","적합"
"63","복합조미식품","효고현","2014-06-25","750","불검출","불검출","적합"
"64","복합조미식품","효고현","2014-06-26","750","불검출","불검출","적합"
"65","복합조미식품","효고현","2014-06-27","750","불검출","불검출","적합"
"66","복합조미식품","효고현","2014-06-24","750","불검출","불검출","적합"
"67","과자(쿠키)","도쿠시마현","2014-06-04","693.62","불검출","불검출","적합"
"68","혼합제제","이바라키현","2014-06-13","405","불검출","불검출","적합"
