"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","25건","-","-","92,974","-","-","-"
"1","활가리비","홋카이도","2014-7-22","3,620","불검출","불검출","적합"
"2","냉장돔(황돔)","나가사키현","2014-7-22","132","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2014-7-22","299","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2014-7-22","371","불검출","불검출","적합"
"5","냉동가오리","야마구치현","2014-7-22","510","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,목살)","태평양","2014-7-22","1,350","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2014-7-22","23,000","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-7-22","3,648","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-7-22","6,690","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-7-22","6,954","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-7-22","3,424","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-7-22","1,448","불검출","불검출","적합"
"13","냉장민어(수조기)","야마구치현","2014-7-22","201","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2014-7-22","1,992","불검출","불검출","적합"
"15","활가리비","홋카이도","2014-7-22","6,782","불검출","불검출","적합"
"16","활장어(붕장어)","나가사키현","2014-7-22","955","불검출","불검출","적합"
"17","냉장돔(참돔)","후쿠오카현","2014-7-22","250","불검출","불검출","적합"
"18","냉장준치","구마모토현","2014-7-22","238","불검출","불검출","적합"
"19","냉장갈치","에히메현","2014-7-22","300","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2014-7-22","512","불검출","불검출","적합"
"21","활가리비","홋카이도","2014-7-22","6,939","불검출","불검출","적합"
"22","활가리비","홋카이도","2014-7-22","6,780","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2014-7-22","8,125","불검출","불검출","적합"
"24","활가리비","홋카이도","2014-7-22","6,986","불검출","불검출","적합"
"25","냉동다랑어(남방참다랑어,F,횟감) 인도양","","2014-7-22","1,468","불검출","불검출","적합"
