"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","자당지방산에스테르","미에현","2014-04-25","2,880","불검출","불검출","적합"
"20","자당지방산에스테르","미에현","2014-03-25","2,880","불검출","불검출","적합"
"21","폴리글리세린지방산에스테르","미에현","2013-09-11","200","불검출","불검출","적합"
"22","양조간장","지바현","2014-05-26","6,318","불검출","불검출","적합"
"23","양조간장","지바현","2014-05-22","106.2","불검출","불검출","적합"
"24","자당지방산에스테르","나가노현","2014-05-30","320","불검출","불검출","적합"
"25","양조간장","지바현","2014-06-05","884.52","불검출","불검출","적합"
"26","양조간장","지바현","2014-06-05","1,630.8","불검출","불검출","적합"
"27","소스류","지바현","2014-06-20","217.8","불검출","불검출","적합"
"28","소스류","지바현","2014-05-07","330","불검출","불검출","적합"
"29","소스류","지바현","2014-06-02","3,600","불검출","불검출","적합"
"30","볶은커피","사이타마현","2014-06-25","4,080","불검출","불검출","적합"
"31","소스류","지바현","2014-05-15","133.2","불검출","불검출","적합"
"32","소스류","군마현","2014-05-20","234","불검출","불검출","적합"
"33","캔디류(사탕)","도야마현","2014-06-02","348","불검출","불검출","적합"
"34","과자(스낵과자)","아이치현","2014-05-16","20.8","불검출","불검출","적합"
"35","양조간장","지바현","2014-05-07","631.8","불검출","불검출","적합"
"36","기타코코아가공품","이바라키현","2014-05-12","80","불검출","불검출","적합"
"37","캔디류(캐러멜)","도치기현","2014-05-23","2,790.12","불검출","불검출","적합"
"38","캔디류(캐러멜)","도치기현","2014-06-04","1,430.4","불검출","불검출","적합"
"39","캔디류(캐러멜)","도치기현","2014-05-15","44.64","불검출","불검출","적합"
"40","캔디류(캐러멜)","군마현","2014-06-06","112.8","불검출","불검출","적합"
"41","캔디류(양갱)","지바현","2014-06-16","121.2","불검출","불검출","적합"
"42","카레","니가타현","2014-06-18","1,440","불검출","불검출","적합"
"43","청주","니가타현","2014-06-06","129.6","불검출","불검출","적합"
"44","청주","니가타현","2014-05-20","129.6","불검출","불검출","적합"
"45","카레","니가타현","2014-06-04","4,320","불검출","불검출","적합"
"46","과.채주스","오키나와현","2014-07-10","300","불검출","불검출","적합"
"47","카레","니가타현","2014-06-05","3,600","불검출","불검출","적합"
"48","기타천연착향료","사이타마현","2014-07-01","150","불검출","불검출","적합"
"49","땅콩또는견과류가공품","오키나와현","2014-07-10","100","불검출","불검출","적합"
"50","과.채음료","오키나와현","2014-07-02","100.8","불검출","불검출","적합"
"51","빵류(그외 빵류)","효고현","2014-06-11","25.2","불검출","불검출","적합"
"52","빵류(케이크)","효고현","2014-06-06","473","불검출","불검출","적합"
"53","빵류(케이크)","효고현","2014-06-09","266.6","불검출","불검출","적합"
"54","빵류(케이크)","효고현","2014-06-06","473","불검출","불검출","적합"
"55","빵류(케이크)","효고현","2014-06-10","163.4","불검출","불검출","적합"
"56","빵류(그외 빵류)","효고현","2014-06-06","70.2","불검출","불검출","적합"
"57","빵류(그외 빵류)","효고현","2014-06-09","70.2","불검출","불검출","적합"
"58","빵류(그외 빵류)","효고현","2014-06-10","70.2","불검출","불검출","적합"
"59","빵류(그외 빵류)","효고현","2014-06-06","42.12","불검출","불검출","적합"
"60","빵류(그외 빵류)","효고현","2014-06-11","20.16","불검출","불검출","적합"
"61","청주","와카야마현","2014-06-20","95.04","불검출","불검출","적합"
"62","기타가공품","오이타현","2014-02-14","201.4","불검출","불검출","적합"
"63","소스류","훗카이도","2014-06-18","5,190.6","불검출","불검출","적합"
"64","혼합장","훗카이도","2014-06-18","1,942.5","불검출","불검출","적합"
"65","소스류","훗카이도","2014-06-17","239.4","불검출","불검출","적합"
"66","소스류","군마현","2014-05-28","250","불검출","불검출","적합"
"67","빵류(그외 빵류)","효고현","2014-06-11","20.16","불검출","불검출","적합"
"68","기타식초","도치기현","2014-05-21","345","불검출","불검출","적합"
