"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","78,088","-","-","-"
"1","활가리비","홋카이도","2014-7-23","6,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-7-23","6,000","불검출","불검출","적합"
"3","냉장다랑어(날개다랑어)","가가와현","2014-7-23","150","불검출","불검출","적합"
"4","냉동돔(황돔)","후쿠오카현","2014-7-23","1,358","불검출","불검출","적합"
"5","냉동돔(황돔)","나가사키현","2014-7-23","1,040","불검출","불검출","적합"
"6","냉동돔(황돔)","야마구치현","2014-7-23","3,130","불검출","불검출","적합"
"7","활장어(먹장어)","나가사키현","2014-7-23","860","불검출","불검출","적합"
"8","활돔(돌돔)","나가사키현","2014-7-23","351","불검출","불검출","적합"
"9","활독가시치","나가사키현","2014-7-23","772","불검출","불검출","적합"
"10","활돔(돌돔)","나가사키현","2014-7-23","496","불검출","불검출","적합"
"11","활바리(능성어)","미에현","2014-7-23","979","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-7-23","6,675","불검출","불검출","적합"
"13","활가리비","홋카이도","2014-7-23","13,601","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-7-23","6,663","불검출","불검출","적합"
"15","활가리비","홋카이도","2014-7-23","6,594","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-7-23","6,678","불검출","불검출","적합"
"17","활돔(강담돔)","고치현","2014-7-23","713","불검출","불검출","적합"
"18","활가리비","홋카이도","2014-7-23","6,946","불검출","불검출","적합"
"19","냉동상어(청상아리,F)","인도양","2014-7-23","3,000","불검출","불검출","적합"
"20","냉동상어(청상아리,F)","태평양","2014-7-23","853","불검출","불검출","적합"
"21","냉동새치(돛새치)","대서양","2014-7-23","2,584","불검출","불검출","적합"
"22","냉동새치(돛새치)","인도양","2014-7-23","1,727","불검출","불검출","적합"
"23","활장어(먹장어)","야마구치현","2014-7-23","918","불검출","불검출","적합"
