"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-12-12","3,913","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2017-12-12","9,330","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2017-12-12","12,038","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-12-12","13,432","불검출","불검출","적합"
"5","활우렁쉥이","홋카이도","2017-12-12","8,683","불검출","불검출","적합"
"6","활방어","에히메현","2017-12-12","4,758","불검출","불검출","적합"
"7","활방어","에히메현","2017-12-12","14,688","불검출","불검출","적합"
"8","냉장병어","와카야마현","2017-12-12","100","불검출","불검출","적합"
"9","활복어(자주복)","오이타현","2017-12-12","228","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-12-12","585","불검출","불검출","적합"
"11","냉장명태","홋카이도","2017-12-12","2,760","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-12-12","2,770","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-12-12","8,670","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2017-12-12","9,475","불검출","불검출","적합"
"15","냉장홍어","야마구치현","2017-12-12","300","불검출","불검출","적합"
"16","냉장갈치","오이타현","2017-12-12","215","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-12-12","8,659","불검출","불검출","적합"
"18","활가리비","홋카이도","2017-12-12","7,200","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2017-12-12","2,799","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-12-12","7,092","불검출","불검출","적합"
