"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장갈치","후쿠오카현","2017-12-13","333","불검출","불검출","적합"
"2","냉장명태","홋카이도","2017-12-13","2,112","불검출","불검출","적합"
"3","냉장돔(참돔)","야마구치현","2017-12-13","250","불검출","불검출","적합"
"4","냉장홍어","야마구치현","2017-12-13","192","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-12-13","2,100","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2017-12-13","4,647","불검출","불검출","적합"
"7","활가리비","홋카이도","2017-12-13","7,110","불검출","불검출","적합"
"8","활장어(먹장어)","가나가와현","2017-12-13","2,955","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-12-13","3,250","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-12-13","6,602","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2017-12-13","9,159","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2017-12-13","9,281","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-12-13","2,600","불검출","불검출","적합"
"14","냉장돔(황돔)","야마구치현","2017-12-13","30","불검출","불검출","적합"
"15","냉장명태","홋카이도","2017-12-13","1,950","불검출","불검출","적합"
"16","냉장명태","홋카이도","2017-12-13","442","불검출","불검출","적합"
"17","냉장명태","홋카이도","2017-12-13","6,409","불검출","불검출","적합"
"18","냉장명태","홋카이도","2017-12-13","2,112","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2017-12-13","8,665","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-12-13","358","불검출","불검출","적합"
