"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","561","3,037,934","0","0","432","2,971,157","4","1,470","125","65,309"
"12.11","155","547,036","0","0","130","539,207","0","0","25","7,829"
"12.12","118","316,741","0","0","82","308,497","1","1,200","35","7,045"
"12.13","135","1,045,305","0","0","99","1,020,635","1","34","35","24,637"
"12.14","153","1,128,852","0","0","121","1,102,818","2","236","30","25,798"
"","","","","","","","","","",""
