"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","273","863,777","0","0","212","847,704","1","1,200","60","14,874"
"12.11","155","547,036","0","0","130","539,207","0","0","25","7,829"
"12.12","118","316,741","0","0","82","308,497","1","1,200","35","7,045"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
