"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"113","어묵","시마네현","2017-11-08","1,680","불검출","불검출","적합"
"114","어묵","시마네현","2017-10-04","2,293","불검출","불검출","적합"
"115","기타수산물가공품","니가타현","2017-11-11","1,640","불검출","불검출","적합"
"116","수산물가공품","아이치현","2017-11-01","16,000","불검출","불검출","적합"
"117","수산물가공품","후쿠시마현","2017-08-31","240","불검출","불검출","적합"
"118","어묵","야마구치현","2017-11-01","2,500","불검출","불검출","적합"
"119","캔디류(사탕)","미에현","2017-10-23","845","불검출","불검출","적합"
"120","캔디류(사탕)","미에현","2017-10-20","422","불검출","불검출","적합"
"121","캔디류(사탕)","미에현","2017-11-01","422","불검출","불검출","적합"
"122","과자(스낵과자)","도쿄도","2017-11-17","297","불검출","불검출","적합"
"123","기타주류","야마구치현","2017-10-05","12,600","불검출","불검출","적합"
"124","소스류","지바현","2017-10-03","121","불검출","불검출","적합"
"125","캔디류(사탕)","도야마현","2017-11-08","172","불검출","불검출","적합"
"126","소스","히로시마현","2017-10-30","1,890","불검출","불검출","적합"
"127","소스","히로시마현","2017-11-08","1,056","불검출","불검출","적합"
"128","소스","히로시마현","2017-10-24","3,245","불검출","불검출","적합"
"129","소스","히로시마현","2017-11-07","2,596","불검출","불검출","적합"
"130","소스","히로시마현","2017-10-13","1,188","불검출","불검출","적합"
"131","소스류","히로시마현","2017-10-20","708","불검출","불검출","적합"
"132","발효식초","히로시마현","2017-10-06","991","불검출","불검출","적합"
"133","청주","와카야마현","2017-11-28","60","불검출","불검출","적합"
"134","청주","와카야마현","2017-11-09","1,188","불검출","불검출","적합"
"135","리큐르","와카야마현","2017-11-10","302","불검출","불검출","적합"
"136","청주","야마가타현","2017-11-09","240","불검출","불검출","적합"
"137","청주","야마가타현","2017-11-09","86","불검출","불검출","적합"
"138","청주","야마가타현","2017-11-08","86","불검출","불검출","적합"
"139","청주","야마가타현","2017-11-08","259","불검출","불검출","적합"
"140","청주","야마가타현","2017-01-31","86","불검출","불검출","적합"
"141","청주","야마가타현","2017-11-16","86","불검출","불검출","적합"
"142","청주","가가와현","2017-11-08","130","불검출","불검출","적합"
"143","탄산음료","오사카부","2017-09-28","1,200","불검출","불검출","적합"
"144","캔디류(젤리)","나가사키현","2017-10-20","114","불검출","불검출","적합"
"145","캔디류(젤리)","나가사키현","2017-10-20","114","불검출","불검출","적합"
