"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","청주","니가타현","2016-02-24","24,570","불검출","불검출","적합"
"83","청주","교토부","2016-02-01","4,320","불검출","불검출","적합"
"84","천연향신료","오사카부","2016-03-10","5","불검출","불검출","적합"
"85","청주","야마가타현","2016-02-26","112.3","불검출","불검출","적합"
"86","청주","야마가타현","2016-03-07","86.4","불검출","불검출","적합"
"87","청주","야마구치현","2016-03-15","269.4","불검출","불검출","적합"
"88","청주","야마구치현","2016-03-15","226.5","불검출","불검출","적합"
"89","합성착향료","효고현","2016-03-25","17","불검출","불검출","적합"
"90","혼합제제","효고현","2016-03-25","17","불검출","불검출","적합"
"91","혼합제제","효고현","2016-03-25","34","불검출","불검출","적합"
"92","혼합제제","효고현","2016-03-23","34","불검출","불검출","적합"
"93","혼합제제","효고현","2016-03-23","17","불검출","불검출","적합"
"94","혼합제제","오사카부","2016-03-25","900","불검출","불검출","적합"
"95","혼합제제","오사카부","2016-03-25","1,008","불검출","불검출","적합"
"96","향신료조제품(고추
냉이가공품)","군마현","2016-03-11","1,125","불검출","불검출","적합"
"97","카레","니가타현","2016-02-19","432","불검출","불검출","적합"
"98","향신료조제품","나가노현","2016-03-01","129","불검출","불검출","적합"
"99","가공두부","오사카부","2016-03-16","6,000","불검출","불검출","적합"
"100","가공두부","오사카부","2016-03-16","12,000","불검출","불검출","적합"
"101","향신료조제품(고추
냉이가공품)","사이타마현","2016-02-10","210","불검출","불검출","적합"
"102","향신료조제품(고추
냉이가공품)","사이타마현","2016-02-27","111.6","불검출","불검출","적합"
"103","카레","니가타현","2016-01-29","432","불검출","불검출","적합"
"104","혼합제제","오사카부","2016-03-14","50","불검출","불검출","적합"
"105","과자(스낵과자)","미에현","2016-03-11","3,312","불검출","불검출","적합"
"106","과자(스낵과자)","니가타현","2016-03-22","459","불검출","불검출","적합"
"107","카레","니가타현","2016-02-18","432","불검출","불검출","적합"
"108","과자(스낵과자)","미에현","2016-03-18","1,440","불검출","불검출","적합"
"109","카레","나가노현","2016-02-17","1,000","불검출","불검출","적합"
"110","혼합제제","오사카부","2016-03-17","500","불검출","불검출","적합"
"111","카레","나가노현","2016-03-11","600","불검출","불검출","적합"
"112","초콜릿가공품","효고현","2016-01-14","648","불검출","불검출","적합"
"113","혼합제제","오카야마현","2016-03-11","5","불검출","불검출","적합"
"114","금박","이시카와현","2016-03-04","1.5","불검출","불검출","적합"
"115","혼합제제","이바라키현","2016-03-09","225","불검출","불검출","적합"
