"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-06-01","1,216","불검출","불검출","적합"
"2","냉장갈치","야마구치현","2017-06-01","355","불검출","불검출","적합"
"3","냉장준치","후쿠오카현","2017-06-01","360","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-06-01","2,364","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2017-06-01","608","불검출","불검출","적합"
"6","냉장갈치","에히메현","2017-06-01","200","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2017-06-01","168","불검출","불검출","적합"
"8","냉장방어(잿방어)","후쿠오카현","2017-06-01","23","불검출","불검출","적합"
"9","활가리비","홋카이도","2017-06-01","12,946","불검출","불검출","적합"
"10","냉장갈치","오이타현","2017-06-01","815","불검출","불검출","적합"
"11","냉장민어(수조기)","후쿠오카현","2017-06-01","420","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-06-01","2,388","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2017-06-01","632","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2017-06-01","2,725","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2017-06-01","6,512","불검출","불검출","적합"
"16","활돔(벵에돔)","사가현","2017-06-01","1,450","불검출","불검출","적합"
"17","냉장갈치","후쿠오카현","2017-06-01","590","불검출","불검출","적합"
"18","냉장민어(수조기)","후쿠오카현","2017-06-01","152","불검출","불검출","적합"
"19","냉장대구","홋카이도","2017-06-01","444","불검출","불검출","적합"
"20","활돔(돌돔)","나가사키현","2017-06-01","1,451","불검출","불검출","적합"
