"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","234","1,469,986","4","25,335","160","1,363,777","0","0","70","80,874"
"5.29","116","1,356,190","2","13,665","68","1,285,972","0","0","46","56,553"
"5.30","118","113,796","2","11,670","92","77,805","0","0","24","24,321"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
