"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동돔(참돔)","야마구치현","2017-05-29","96","불검출","불검출","적합"
"2","활전갱이(흑점줄전갱이)","에히메현","2017-05-29","1,445","불검출","불검출","적합"
"3","활장어(먹장어)","나가사키현","2017-05-29","687","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-05-29","1,296","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2017-05-29","376","불검출","불검출","적합"
"6","냉장돔(황돔)","후쿠오카현","2017-05-29","120","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-05-29","1,198","불검출","불검출","적합"
"8","냉장민어(수조기)","후쿠오카현","2017-05-29","290","불검출","불검출","적합"
"9","냉장갈치","에히메현","2017-05-29","905","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-05-29","1,248","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2017-05-29","2,352","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-05-29","1,338","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2017-05-29","776","불검출","불검출","적합"
"14","냉장갈치","후쿠오카현","2017-05-29","560","불검출","불검출","적합"
"15","냉장명태","홋카이도","2017-05-29","1,261","불검출","불검출","적합"
"16","냉동멸치","나가사키현","2017-05-29","23,250","불검출","불검출","적합"
"17","활돔(돌돔)","나가사키현","2017-05-29","680","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2017-05-29","3,171","불검출","불검출","적합"
"19","냉장갈치","후쿠오카현","2017-05-29","640","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-05-29","1,396","불검출","불검출","적합"
