"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","17건","-","-","89,750","-","-","-"
"1","활바리(능성어)","에히메현","2015-3-16","934","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-3-16","7,547","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2015-3-16","11,156","불검출","불검출","적합"
"4","활방어","에히메현","2015-3-16","2,757","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-3-16","7,500","불검출","불검출","적합"
"6","활돔(돌돔)","가나가와현","2015-3-16","237","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2015-3-16","2,398","불검출","불검출","적합"
"8","냉동갈치","후쿠오카현","2015-3-16","20,313","불검출","불검출","적합"
"9","냉장갈치","나가사키현","2015-3-16","50","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2015-3-16","1,600","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2015-3-16","160","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2015-3-16","2,554","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2015-3-16","3,344","불검출","불검출","적합"
"14","냉동갈치","에히메현","2015-3-16","17,670","불검출","불검출","적합"
"15","냉장갈치","구마모토현","2015-3-16","595","불검출","불검출","적합"
"16","냉동다랑어(남방참다랑어) 인도양","","2015-3-16","8,315","불검출","불검출","적합"
"17","활장어(먹장어)","나가사키현","2015-3-16","2,620","불검출","불검출","적합"
