"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"13","된장","아이치현","2015-01-13","312","불검출","불검출","적합"
"14","과자(스낵과자)","사이타마현","2015-01-15","240","불검출","불검출","적합"
"15","자당지방산에스테
르","미에현","2015-02-05","3,600","불검출","불검출","적합"
"16","폴리글리세린지방
산에스테르","미에현","2014-04-22","390","불검출","불검출","적합"
"17","식초절임","나가노현","2015-02-16","750","불검출","불검출","적합"
"18","자당지방산에스테
르","미에현","2014-12-30","3,600","불검출","불검출","적합"
"19","국수","사이타마현","2015-02-18","1,200","불검출","불검출","적합"
"20","어묵","시마네현","2015-02-03","2,428.8","불검출","불검출","적합"
"21","소스류","가가와현","","14.4","불검출","불검출","적합"
"22","소스류","교토부","","162","불검출","불검출","적합"
"23","국수","아키타현","","117.2","불검출","불검출","적합"
"24","국수","아키타현","","1,500","불검출","불검출","적합"
"25","어묵","시마네현","2015-02-04","720","불검출","불검출","적합"
"26","소스류","가나가와현","2015-02-02","1,626","불검출","불검출","적합"
"27","어묵","시마네현","2015-02-08","250","불검출","불검출","적합"
"28","과자(크래커)","니가타현","2015-01-28","172.8","불검출","불검출","적합"
"29","청주","니가타현","2015-01-14","43.2","불검출","불검출","적합"
"30","청주","효고현","2015-01-20","120","불검출","불검출","적합"
"31","청주","효고현","2015-01-20","108","불검출","불검출","적합"
"32","일반증류주","고치현","2014-09-19","1,296","불검출","불검출","적합"
"33","캔디류(사탕)","미에현","2014-12-02","211.2","불검출","불검출","적합"
"34","캔디류(사탕)","미에현","2015-01-02","211.2","불검출","불검출","적합"
"35","소스류","도치기현","2014-12-24","12,000","불검출","불검출","적합"
"36","조미된장","나가사키현","2015-02-05","100","불검출","불검출","적합"
"37","커피/건조","인도네시아","2014-09-13","60","불검출","불검출","적합"
"38","소스류","훗카이도","2014-12-06","216","불검출","불검출","적합"
"39","캔디류(사탕)","후쿠시마현","2014-12-25","864","불검출","불검출","적합"
"40","초콜릿가공품","이바라키현","2015-01-05","324","불검출","불검출","적합"
"41","과자(비스킷)","니가타현","2015-02-04","145.2","불검출","불검출","적합"
