"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"15","혼합제제","효고현","2019-06-20","34","불검출","불검출","적합"
"16","혼합제제","효고현","2019-06-20","17","불검출","불검출","적합"
"17","혼합제제","효고현","2019-06-25","17","불검출","불검출","적합"
"18","혼합제제","효고현","2019-06-20","17","불검출","불검출","적합"
"19","가공소금","사이타마현","2019-04-19","54","불검출","불검출","적합"
"20","향신료조제품","사이타마현","2019-04-25","450","불검출","불검출","적합"
"21","향신료조제품","도쿄도","2019-06-27","500","불검출","불검출","적합"
"22","카레(커리)","나가노현","2019-04-11","3,000","불검출","불검출","적합"
"23","카레(커리)","니가타현","2019-05-21","1,000","불검출","불검출","적합"
"24","카레(커리)","니가타현","2019-05-27","1,000","불검출","불검출","적합"
"25","합성향료","오사카부","2019-06-18","150","불검출","불검출","적합"
"26","기타천연착향료","오사카부","2019-06-18","90","불검출","불검출","적합"
"27","합성향료","오사카부","2019-06-18","660","불검출","불검출","적합"
"28","카레(커리)","나가노현","2019-04-09","4,000","불검출","불검출","적합"
"29","소스","효고현","2019-06-25","12,850","불검출","불검출","적합"
"30","복합조미식품","도치기현","2019-05-23","600","불검출","불검출","적합"
"31","캔디류","아이치현","2019-06-20","122","불검출","불검출","적합"
"32","기타 주류","구마모토현","2019-04-20","85,033","불검출","불검출","적합"
"33","기타 주류","구마모토현","2019-04-27","42,000","불검출","불검출","적합"
"34","건면","구마모토현","2019-06-07","160","불검출","불검출","적합"
"35","소스","히로시마현","2019-06-18","5,927","불검출","불검출","적합"
"36","건면","구마모토현","2019-06-13","100","불검출","불검출","적합"
"37","소스","히로시마현","2019-05-11","96","불검출","불검출","적합"
"38","소스","히로시마현","2019-05-21","96","불검출","불검출","적합"
"39","소스","히로시마현","2019-05-11","96","불검출","불검출","적합"
"40","캔디류","아이치현","2019-06-12","1,260","불검출","불검출","적합"
"41","캔디류","아이치현","2019-06-24","345","불검출","불검출","적합"
"42","캔디류","아이치현","2019-06-23","1,296","불검출","불검출","적합"
"43","과자","나가노현","2019-05-16","3,629","불검출","불검출","적합"
"44","효소분해레시틴","미에현","2017-11-08","40","불검출","불검출","적합"
"45","프로필렌글리콜
지방산에스테르","오사카부","2019-03-14","60","불검출","불검출","적합"
"46","빵류","훗카이도","2019-05-24","2,376","불검출","불검출","적합"
"47","빵류","훗카이도","2019-05-13","518","불검출","불검출","적합"
"48","절임식품","훗카이도","2017-10-09","150","불검출","불검출","적합"
