"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"49","탄산음료","사가현","2019-06-22","11,532","불검출","불검출","적합"
"50","옥수수기름(옥배유)","미에현","2019-06-15","84,660","불검출","불검출","적합"
"51","옥수수기름(옥배유)","미에현","2019-06-09","192,560","불검출","불검출","적합"
"52","혼합제제","효고현","2019-06-20","51","불검출","불검출","적합"
"53","당류가공품","가나가와현","","1,000","불검출","불검출","적합"
"54","소스","나가사키현","2019-06-03","2,879","불검출","불검출","적합"
"55","소스","나가사키현","2019-06-04","2,912","불검출","불검출","적합"
"56","곡류가공품","나가사키현","2019-05-27","960","불검출","불검출","적합"
"57","소스","나가사키현","2019-04-28","200","불검출","불검출","적합"
"58","소스","나가사키현","2019-06-01","6,150","불검출","불검출","적합"
"59","소스","나가사키현","2019-06-05","2,985","불검출","불검출","적합"
"60","발효식초","도치기현","2019-05-14","7,045","불검출","불검출","적합"
"61","소스","도치기현","2019-05-15","2,574","불검출","불검출","적합"
"62","소스","나가사키현","2019-05-31","5,957","불검출","불검출","적합"
"63","소스","나가사키현","2019-06-06","1,655","불검출","불검출","적합"
"64","소스","군마현","2019-04-23","2,117","불검출","불검출","적합"
"65","소스","군마현","2019-05-13","636","불검출","불검출","적합"
"66","소스","오이타현","2019-05-20","120","불검출","불검출","적합"
"67","혼합제제","사이타마현","2019-06-13","90","불검출","불검출","적합"
"68","혼합제제","사이타마현","2019-06-13","60","불검출","불검출","적합"
"69","혼합제제","사이타마현","2019-06-13","40","불검출","불검출","적합"
"70","개별인정형
건강기능식품","훗카이도","2019-03-01","120","불검출","불검출","적합"
"71","합성향료","효고현","2019-06-21","17","불검출","불검출","적합"
"72","캔디류","아이치현","2019-06-24","1,728","불검출","불검출","적합"
"73","합성향료","효고현","2019-06-11","17","불검출","불검출","적합"
"74","혼합제제","효고현","2019-06-04","170","불검출","불검출","적합"
"75","프로필렌글리콜
지방산에스테르","오사카부","2019-03-14","70","불검출","불검출","적합"
"76","혼합제제","미에현","2019-06-20","105","불검출","불검출","적합"
"77","폴리글리세린
지방산에스테르","미에현","2019-04-15","70","불검출","불검출","적합"
"78","과자","나가노현","2019-05-31","3,629","불검출","불검출","적합"
"79","맥주","후쿠오카현","2019-06-17","13,824","불검출","불검출","적합"
"80","가공두부","나가노현","2019-06-19","784","불검출","불검출","적합"
"81","과자","훗카이도","2019-06-20","923","불검출","불검출","적합"
