"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"81","혼합제제","효고현","2018-07-24","360","불검출","불검출","적합"
"82","혼합제제","군마현","2018-07-25","252","불검출","불검출","적합"
"83","과자","니가타현","2018-07-02","520","불검출","불검출","적합"
"84","과자","니가타현","2018-07-02","649","불검출","불검출","적합"
"85","과자","니가타현","2018-07-01","596","불검출","불검출","적합"
"86","과자","니가타현","2018-07-02","384","불검출","불검출","적합"
"87","과자","니가타현","2018-07-20","84","불검출","불검출","적합"
"88","과자","니가타현","2018-07-03","326","불검출","불검출","적합"
"89","빵류","나가노현","2018-08-04","220","불검출","불검출","적합"
"90","빵류","나가노현","2018-08-04","110","불검출","불검출","적합"
"91","과자","나가노현","2018-08-04","353","불검출","불검출","적합"
"92","빵류","나가노현","2018-08-04","420","불검출","불검출","적합"
"93","빵류","나가노현","2018-08-04","67","불검출","불검출","적합"
"94","빵류","나가노현","2018-08-04","228","불검출","불검출","적합"
"95","소스","시즈오카현","2018-06-29","196","불검출","불검출","적합"
"96","볶은커피","미에현","2018-06-05","27","불검출","불검출","적합"
"97","땅콩 또는
견과류가공품","오사카부","2018-01-23","40","불검출","불검출","적합"
"98","기타 주류","효고현","2018-07-11","26","불검출","불검출","적합"
"99","과자","사이타마현","","94","불검출","불검출","적합"
"100","기타가공품","훗카이도","","278","불검출","불검출","적합"
"101","초콜릿가공품","시즈오카현","2018-07-27","194","불검출","불검출","적합"
"102","과자","히로시마현","2018-08-09","464","불검출","불검출","적합"
"103","즉석조리식품","니가타현","2018-06-25","620","불검출","불검출","적합"
"104","카레(커리)","니가타현","2018-05-14","1,008","불검출","불검출","적합"
"105","혼합제제","히로시마현","2018-07-31","90","불검출","불검출","적합"
"106","빵류","사가현","","135","불검출","불검출","적합"
"107","빵류","사가현","","143","불검출","불검출","적합"
"108","볶은커피","시즈오카현","2018-07-10","15,000","불검출","불검출","적합"
"109","액상커피","시즈오카현","2018-07-19","22,177","불검출","불검출","적합"
"110","과자","히로시마현","2018-08-02","1,575","불검출","불검출","적합"
