"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"20","볶은커피","가나가와현","2014-07-23","2,340","불검출","불검출","적합"
"21","볶은커피","효고현","2014-07-02","50.4","불검출","불검출","적합"
"22","액상커피","시가현","2014-07-22","8,640","불검출","불검출","적합"
"23","과자(한과류)","나가노현","2014-07-28","2,688","불검출","불검출","적합"
"24","수산물가공품","히로시마현","2014-07-23","20.64","불검출","불검출","적합"
"25","수산물가공품","히로시마현","2014-07-23","24.08","불검출","불검출","적합"
"26","튀김식품","히로시마현","2014-07-24","10.56","불검출","불검출","적합"
"27","수산물가공품","히로시마현","2014-07-23","25.6","불검출","불검출","적합"
"28","혼합음료","사가현","2014-03-04","3,275","불검출","불검출","적합"
"29","혼합음료","사가현","2014-04-08","102","불검출","불검출","적합"
"30","음료베이스","시가현","2014-02-04","114.3","불검출","불검출","적합"
"31","혼합음료","사가현","2014-04-03","295","불검출","불검출","적합"
"32","과자(스낵과자)","아이치현","2014-07-17","144.9","불검출","불검출","적합"
"33","과자(스낵과자)","아이치현","2014-07-10","140.4","불검출","불검출","적합"
"34","과자(비스킷)","오사카부","2014-06-04","140","불검출","불검출","적합"
"35","혼합제제","시가현","2014-08-01","50","불검출","불검출","적합"
"36","혼합제제","나가노현","2014-08-06","100","불검출","불검출","적합"
"37","혼합제제","이바라키현","2014-07-15","700","불검출","불검출","적합"
"38","혼합제제","가나가와현","2014-07-16","150","불검출","불검출","적합"
"39","청주","후쿠오카현","2014-07-29","43.2","불검출","불검출","적합"
"40","청주","후쿠오카현","2014-07-29","86.4","불검출","불검출","적합"
"41","코코아매스","가나가와현","2014-07-22","570","불검출","불검출","적합"
"42","갈락토올리고당","훗카이도","2014-02-04","200","불검출","불검출","적합"
"43","맥주","오이타현","2014-06-27","115,782","불검출","불검출","적합"
"44","혼합제제","도쿄도","2014-07-22","25","불검출","불검출","적합"
"45","소스류","도치기현","2014-06-03","12,000","불검출","불검출","적합"
"46","카레","나가노현","2014-07-03","4,455","불검출","불검출","적합"
"47","카레","나가노현","2014-06-10","8,910","불검출","불검출","적합"
"48","혼합제제","와카야마현","2014-07-22","15","불검출","불검출","적합"
"49","혼합제제","와카야마현","2014-07-23","15","불검출","불검출","적합"
"50","맥주","후쿠오카현","2014-06-23","143,942.4","불검출","불검출","적합"
"51","발효식초","가고시마현","2014-06-03","210","불검출","불검출","적합"
"52","맥주","후쿠오카현","2014-07-01","65,760","불검출","불검출","적합"
"53","혼합제제","도치기현","2014-07-28","75","불검출","불검출","적합"
"54","장류절임","가고시마현","2014-08-05","1,750","불검출","불검출","적합"
"55","옥수수기름(옥배유)","아이치현","2014-07-30","93,300","불검출","불검출","적합"
"56","건어포류","에히메현","2014-08-05","120","불검출","불검출","적합"
"57","혼합제제","시즈오카현","2014-07-07","100","불검출","불검출","적합"
"58","혼합제제","시즈오카현","2014-07-08","100","불검출","불검출","적합"
"59","과자(스낵과자)","아이치현","2014-07-23","414","불검출","불검출","적합"
"60","캔디류(사탕)","아이치현","2014-07-03","300","불검출","불검출","적합"
"61","캔디류(사탕)","아이치현","2014-07-10","230","불검출","불검출","적합"
"62","과자(비스킷)","아이치현","2014-07-17","1,416","불검출","불검출","적합"
"63","과자(스낵과자)","니가타현","2014-07-16","168","불검출","불검출","적합"
"64","과자(스낵과자)","니가타현","2014-07-22","207.6","불검출","불검출","적합"
