"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"70","과자(스낵과자)","니가타현","2014-07-31","561","불검출","불검출","적합"
"71","소스류","후쿠오카현","2014-07-29","4,500","불검출","불검출","적합"
"72","커피/건조","콜롬비아","2014-04-01","17,500","불검출","불검출","적합"
"73","커피/건조","코스타리카","2014-05-07","1,725","불검출","불검출","적합"
"74","인스턴트커피","미에현","2014-06-23","450","불검출","불검출","적합"
"75","소스류","오이타현","2014-07-22","1,560","불검출","불검출","적합"
"76","조미건어포류","에히메현","2014-08-02","1,500","불검출","불검출","적합"
"77","가공두부","오사카부","2014-08-05","18,000","불검출","불검출","적합"
"78","당류가공품","가가와현","2014-06-17","3,200","불검출","불검출","적합"
"79","말티톨시럽","시즈오카현","2014-07-12","2,500","불검출","불검출","적합"
"80","어묵","효고현","2014-06-25","6,154","불검출","불검출","적합"
"81","탄산음료","도쿄도","2014-07-09","20,160","불검출","불검출","적합"
"82","청주","니가타현","2014-07-07","25,920","불검출","불검출","적합"
"83","수산물가공품","아이치현","2014-07-31","4,000","불검출","불검출","적합"
"84","기타가공품","효고현","2014-08-04","600","불검출","불검출","적합"
"85","국수","아이치현","2014-07-23","2,217.6","불검출","불검출","적합"
"86","백설탕","후쿠오카현","2014-05-27","400","불검출","불검출","적합"
"87","혼합제제","나가노현","2014-07-28","118","불검출","불검출","적합"
"88","당류가공품","지바현","2014-05-13","98","불검출","불검출","적합"
"89","청주","효고현","2014-07-16","12,000","불검출","불검출","적합"
"90","청주","니가타현","2014-05-15","432","불검출","불검출","적합"
"91","소주","미야자키현","2014-06-06","216","불검출","불검출","적합"
"92","청주","야마구치현","2014-07-12","864","불검출","불검출","적합"
"93","청주","훗카이도","2014-06-18","57.6","불검출","불검출","적합"
"94","청주","아이치현","2014-07-14","420","불검출","불검출","적합"
"95","청주","시즈오카현","2014-07-09","216","불검출","불검출","적합"
"96","청주","시즈오카현","2014-07-09","561.6","불검출","불검출","적합"
"97","청주","니가타현","2014-07-02","172.8","불검출","불검출","적합"
"98","어묵","시마네현","2014-07-04","1,518","불검출","불검출","적합"
"99","어묵","시마네현","2014-06-26","1,900","불검출","불검출","적합"
"100","어묵","시마네현","2014-07-03","1,520","불검출","불검출","적합"
"101","어묵","시마네현","2014-07-09","1,008","불검출","불검출","적합"
"102","어묵","시마네현","2014-07-04","480","불검출","불검출","적합"
"103","어묵","시마네현","2014-07-15","300","불검출","불검출","적합"
"104","어묵","시마네현","2014-07-14","635.04","불검출","불검출","적합"
"105","어묵","시마네현","2014-07-04","426.8","불검출","불검출","적합"
"106","소스류","시즈오카현","2014-07-28","800","불검출","불검출","적합"
"107","드레싱","지바현","2014-07-24","1,570.8","불검출","불검출","적합"
"108","혼합음료","시즈오카현","2014-05-22","50.5","불검출","불검출","적합"
"109","L-아르기닌","사가현","2013-12-25","1,500","불검출","불검출","적합"
"110","혼합제제","기후현","2014-08-12","0.9","불검출","불검출","적합"
"111","아스파탐","미에현","2012-02-11","2,000","불검출","불검출","적합"
"112","어묵","시마네현","2014-07-10","150","불검출","불검출","적합"
"113","어묵","시마네현","2014-07-16","250","불검출","불검출","적합"
"114","어묵","시마네현","2014-07-11","480","불검출","불검출","적합"
"115","어묵","시마네현","2014-08-03","2,035.2","불검출","불검출","적합"
"116","기타가공품","시마네현","2014-08-07","200","불검출","불검출","적합"
"117","청주","효고현","2014-06-23","6,000","불검출","불검출","적합"
"118","커피/건조","콜롬비아","2014-03-25","2,100","불검출","불검출","적합"
"119","커피/건조","브라질","2014-05-20","3,600","불검출","불검출","적합"
