"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활방어","에히메현","2018-01-16","3,895","불검출","불검출","적합"
"2","냉장명태","홋카이도","2018-01-16","1,032","불검출","불검출","적합"
"3","활방어","나가사키현","2018-01-16","12,782","불검출","불검출","적합"
"4","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-01-16","660","불검출","불검출","적합"
"5","활방어","나가사키현","2018-01-16","14,103","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2018-01-16","8,388","불검출","불검출","적합"
"7","냉장돔(참돔)","야마구치현","2018-01-16","105","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-01-16","8,204","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살)","태평양","2018-01-16","1,440","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2018-01-16","65","불검출","불검출","적합"
"11","활장어(먹장어)","나가사키현","2018-01-16","966","불검출","불검출","적합"
"12","활복어(자주복)","나가사키현","2018-01-16","722","불검출","불검출","적합"
"13","활꼬막","후쿠오카현","2018-01-16","2,460","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-01-16","2,770","불검출","불검출","적합"
"15","활해삼","효고현","2018-01-16","129","불검출","불검출","적합"
"16","냉동새치(황새치,F,횟감)","태평양","2018-01-16","1,050","불검출","불검출","적합"
"17","냉장명태","홋카이도","2018-01-16","2,570","불검출","불검출","적합"
"18","활방어","에히메현","2018-01-16","5,736","불검출","불검출","적합"
"19","냉장가오리","야마구치현","2018-01-16","612","불검출","불검출","적합"
"20","냉장명태","홋카이도","2018-01-16","420","불검출","불검출","적합"
