"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","초콜릿가공품","이바라키현","2016-10-26","2,393","불검출","불검출","적합"
"83","캔디류(사탕)","나라현","2016-10-14","496","불검출","불검출","적합"
"84","청주","도치기현","2016-10-17","4,914","불검출","불검출","적합"
"85","유탕면류","시즈오카현","2016-10-13","281","불검출","불검출","적합"
"86","소스류","가나가와현","2016-10-21","954","불검출","불검출","적합"
"87","혼합장","아이치현","2016-10-25","400","불검출","불검출","적합"
"88","소스류","가나가와현","2016-10-20","70","불검출","불검출","적합"
"89","소스류","가나가와현","2016-10-20","238","불검출","불검출","적합"
"90","유탕면류","군마현","2016-10-13","284","불검출","불검출","적합"
"91","합성착향료","가나가와현","2016-10-11","10","불검출","불검출","적합"
"92","혼합제제","가나가와현","2016-10-06","15","불검출","불검출","적합"
"93","소스류","가나가와현","2016-10-21","263","불검출","불검출","적합"
"94","소스류","가나가와현","2016-10-21","2,055","불검출","불검출","적합"
"95","소스류","가나가와현","2016-10-20","550","불검출","불검출","적합"
"96","커피/건조","인도네시아","2015-09-08","3,600","불검출","불검출","적합"
"97","소스류","가나가와현","2016-10-21","983","불검출","불검출","적합"
"98","초콜릿가공품","오사카부","2016-10-10","620","불검출","불검출","적합"
"99","합성착향료","가나가와현","2016-10-17","10","불검출","불검출","적합"
"100","캔디류(사탕)","니가타현","2016-09-22","1,434","불검출","불검출","적합"
"101","소스류","히로시마현","2016-10-14","660","불검출","불검출","적합"
"102","장류절임","미야자키현","2016-10-20","16","불검출","불검출","적합"
"103","소스류","히로시마현","2016-10-07","456","불검출","불검출","적합"
"104","카레","도치기현","2016-09-27","2,484","불검출","불검출","적합"
"105","가공두부","오사카부","2016-10-26","12,400","불검출","불검출","적합"
"106","청주","나라현","2016-11-01","86","불검출","불검출","적합"
"107","소스류","야마구치현","2016-04-23","220","불검출","불검출","적합"
"108","과자(비스킷)","훗카이도","2016-09-23","25","불검출","불검출","적합"
"109","화이트초콜릿","가나가와현","2016-10-20","2,023","불검출","불검출","적합"
"110","캔디류(캐러멜)","나라현","2016-10-17","366","불검출","불검출","적합"
"111","식초절임","도치기현","2016-10-17","45","불검출","불검출","적합"
"112","청주","도치기현","2016-10-18","2,333","불검출","불검출","적합"
"113","과자(쿠키)","니가타현","2016-10-18","55","불검출","불검출","적합"
"114","초콜릿가공품","훗카이도","2016-08-30","11","불검출","불검출","적합"
"115","소스류","야마구치현","2016-10-21","220","불검출","불검출","적합"
"116","식용색소적색제3호","오사카부","2015-10-14","3","불검출","불검출","적합"
