"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"84","카레(커리)","니가타현","2019-03-12","3,696","불검출","불검출","적합"
"85","카레(커리)","니가타현","2019-03-08","4,356","불검출","불검출","적합"
"86","프로테아제(곰팡이성)","아이치현","2019-03-26","601","불검출","불검출","적합"
"87","카레(커리)","도치기현","2019-03-04","555","불검출","불검출","적합"
"88","어묵","사가현","2019-02-28","2,826","불검출","불검출","적합"
"89","카레(커리)","효고현","2019-03-20","4,400","불검출","불검출","적합"
"90","청주","교토부","2018-12-17","3,240","불검출","불검출","적합"
"91","청주","훗카이도","2019-01-31","115","불검출","불검출","적합"
"92","청주","효고현","2019-01-30","18,000","불검출","불검출","적합"
"93","청주","교토부","2019-01-16","4,320","불검출","불검출","적합"
"94","과자","아이치현","2019-01-20","81","불검출","불검출","적합"
"95","과자","오사카부","2019-01-31","346","불검출","불검출","적합"
"96","과자","고치현","2019-02-04","200","불검출","불검출","적합"
"97","액상차","후쿠이현","2018-11-29","8,376","불검출","불검출","적합"
"98","소스","사가현","2019-01-14","66","불검출","불검출","적합"
"99","볶은커피","효고현","2019-02-14","420","불검출","불검출","적합"
"100","볶은커피","효고현","2019-02-13","233","불검출","불검출","적합"
"101","캔디류","아이치현","2019-01-29","330","불검출","불검출","적합"
"102","효소식품","훗카이도","2019-03-02","66","불검출","불검출","적합"
"103","효소식품","훗카이도","2019-03-04","12","불검출","불검출","적합"
"104","빵류","돗토리현","2019-02-14","57","불검출","불검출","적합"
"105","복합조미식품","효고현","2019-02-27","58","불검출","불검출","적합"
"106","액상차","가나가와현","2019-02-01","11,760","불검출","불검출","적합"
"107","액상차","나가노현","2019-03-01","2,400","불검출","불검출","적합"
"108","볶은커피","미에현","2019-02-01","76","불검출","불검출","적합"
"109","캔디류","미에현","2019-01-07","34","불검출","불검출","적합"
"110","캔디류","아이치현","2019-03-01","1,080","불검출","불검출","적합"
"111","향신료조제품","사이타마현","2019-03-11","90","불검출","불검출","적합"
"112","소스","후쿠오카현","2019-02-05","300","불검출","불검출","적합"
"113","어묵","사가현","2018-12-31","516","불검출","불검출","적합"
"114","과자","오사카부","2019-02-19","70","불검출","불검출","적합"
"115","글루코만난","히로시마현","2019-02-14","50","불검출","불검출","적합"
"116","합성향료","오카야마현","2019-03-28","60","불검출","불검출","적합"
"117","혼합제제","이바라키현","2019-02-07","140","불검출","불검출","적합"
"118","혼합제제","오사카부","2019-02-12","350","불검출","불검출","적합"
