"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(까지가자미)","러시아","2019-04-10","163,104","불검출","불검출","적합"
"2","냉동명태","러시아","2019-04-10","1,523,748","불검출","불검출","적합"
"3","냉동곤이(명태)","미국","2019-04-10","22,902","불검출","불검출","적합"
"4","냉동명태(F)","러시아","2019-04-10","23,000","불검출","불검출","적합"
"5","냉동대구","러시아","2019-04-10","373,590","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","중국","2019-04-10","233","불검출","불검출","적합"
"7","냉동문어","케냐","2019-04-10","9,504","불검출","불검출","적합"
"8","냉동명태(F)","미국","2019-04-10","22,000","불검출","불검출","적합"
"합계","","-","-","2,138,081","-","-","-"
