"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","69","","113,692","","",""
"1","음료베이스","가나가와현","2015-04-20","717.39","불검출","불검출","적합"
"2","음료베이스","사이타마현","2015-04-03","31.5","불검출","불검출","적합"
"3","청주","사가현","2015-07-15","103.68","불검출","불검출","적합"
"4","수산물가공품","에히메현","2015-06-29","110","불검출","불검출","적합"
"5","청주","교토부","2015-07-07","864","불검출","불검출","적합"
"6","드레싱","사가현","2015-03-10","1,356","불검출","불검출","적합"
"7","드레싱","효고현","2015-06-04","400","불검출","불검출","적합"
"8","어묵","시마네현","2015-05-26","1,821.6","불검출","불검출","적합"
"9","어묵","시마네현","2015-06-08","780","불검출","불검출","적합"
"10","혼합제제","사이타마현","2015-02-12","32","불검출","불검출","적합"
"11","소스류","후쿠오카현","2015-01-15","151","불검출","불검출","적합"
"12","청주","후쿠오카현","2015-07-09","540","불검출","불검출","적합"
