"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","347","1,417,942","0","0","264","1,319,649","6","1,210","77","97,083"
"8.3","73","74,868","0","0","60","59,001","1","47","12","15,821"
"8.4","109","249,077","0","0","82","200,126","2","143","25","48,808"
"8.5","68","849,600","0","0","54","845,788","1","540","13","3,272"
"8.6","97","244,397","0","0","68","214,734","2","480","27","29,182"
"","","","","","","","","","",""
