"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장병어","와카야마현","2018-04-09","1,408","불검출","불검출","적합"
"2","냉장가오리","야마구치현","2018-04-09","200","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-04-09","325","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2018-04-09","3,962","불검출","불검출","적합"
"5","냉장명태","홋카이도","2018-04-09","2,444","불검출","불검출","적합"
"6","활장어(먹장어)","야마구치현","2018-04-09","3,272","불검출","불검출","적합"
"7","냉장병어","와카야마현","2018-04-09","296","불검출","불검출","적합"
"8","냉장병어","와카야마현","2018-04-09","400","불검출","불검출","적합"
"9","냉장민어(수조기)","오카야마현","2018-04-09","15","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-04-09","1,131","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2018-04-09","149","불검출","불검출","적합"
"12","냉동큰실말","오키나와현","2018-04-09","180","불검출","불검출","적합"
"13","냉동붉평치","태평양","2018-04-09","1,775","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-04-09","6,942","불검출","불검출","적합"
"15","활돔(돌돔)","가나가와현","2018-04-09","1,547","불검출","불검출","적합"
"16","냉장명태","홋카이도","2018-04-09","2,444","불검출","불검출","적합"
"17","냉장갈치","에히메현","2018-04-09","635","불검출","불검출","적합"
"18","냉장갈치","오이타현","2018-04-09","95","불검출","불검출","적합"
"19","활복어(자주복)","나가사키현","2018-04-09","1,735","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2018-04-09","1,119","불검출","불검출","적합"
