"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동새치(돛새치)","태평양","2017-06-30","12,392","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살)","시즈오카현","2017-06-30","420","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-06-30","912","불검출","불검출","적합"
"4","활가리비","홋카이도","2017-06-30","7,261","불검출","불검출","적합"
"5","냉동상어(청상아리,F)","태평양","2017-06-30","1,628","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-06-30","478","불검출","불검출","적합"
"7","냉동상어(청상아리)","대서양","2017-06-30","1,622","불검출","불검출","적합"
"8","활장어(먹장어)","야마구치현","2017-06-30","1,720","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-06-30","912","불검출","불검출","적합"
"10","냉동상어(청상아리,F)","인도양","2017-06-30","3,917","불검출","불검출","적합"
"11","냉동상어(청상아리,F)","대서양","2017-06-30","846","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-06-30","924","불검출","불검출","적합"
"13","활가리비","홋카이도","2017-06-30","6,966","불검출","불검출","적합"
"합계","","-","-","39,998","-","-","-"
