"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","105,808","-","-","-"
"1","활돔(참돔)","에히메현","2014-7-28","4,546","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-7-28","4,783","불검출","불검출","적합"
"3","활조개(접시조개)","홋카이도","2014-7-28","800","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-28","6,500","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-7-28","6,500","불검출","불검출","적합"
"6","냉동돔(황돔)","야마구치현","2014-7-28","2,615","불검출","불검출","적합"
"7","냉장돔(황돔)","후쿠오카현","2014-7-28","55","불검출","불검출","적합"
"8","냉장민어(수조기)","야마구치현","2014-7-28","75","불검출","불검출","적합"
"9","냉장돔(황돔)","후쿠오카현","2014-7-28","290","불검출","불검출","적합"
"10","냉장돔(황돔)","나가사키현","2014-7-28","125","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-7-28","2,240","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-7-28","3,720","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-7-28","5,152","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-7-28","1,252","불검출","불검출","적합"
"15","냉동상어(청상아리)","대서양","2014-7-28","12,132","불검출","불검출","적합"
"16","냉동기름치","대서양","2014-7-28","19,950","불검출","불검출","적합"
"17","냉동개복치(F)","대서양","2014-7-28","17,812","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-7-28","936","불검출","불검출","적합"
"19","활가리비","홋카이도","2014-7-28","13,455","불검출","불검출","적합"
"20","냉장갈치","에히메현","2014-7-28","504","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-7-28","832","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2014-7-28","1,384","불검출","불검출","적합"
"23","냉장돔(참돔)","후쿠오카현","2014-7-28","150","불검출","불검출","적합"
