"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","","162  604,523","1","19,126","","129  565,701","1","170","31","19,526"
"7.28","99","226,372","1","19,126","79","188,720","0","0","19","18,526"
"7.29","63","378,151","0","0","50","376,981","1","170","12","1,000"
"7.30","","","","","","","","","",""
"7.31","","","","","","","","","",""
"8.1","","","","","","","","","",""
