"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","기타장류","효고현","2014-04-28","360","불검출","불검출","적합"
"20","드레싱","도쿄도","2014-06-25","180","불검출","불검출","적합"
"21","소스류","군마현","2014-06-24","960","불검출","불검출","적합"
"22","탄산음료","오사카부","2014-06-16","2,760","불검출","불검출","적합"
"23","혼합제제","나가노현","2014-06-02","1,000","불검출","불검출","적합"
"24","액상차","나가노현","2014-06-02","11,520","불검출","불검출","적합"
"25","향신료조제품(고추냉이가공품)","사이타마현","2014-06-12","210","불검출","불검출","적합"
"26","과자(스낵과자)","아이치현","2014-07-03","828","불검출","불검출","적합"
"27","과자(비스킷)","오사카부","2014-05-28","643.8","불검출","불검출","적합"
"28","캔디류(사탕)","오사카부","2014-06-19","865.92","불검출","불검출","적합"
"29","캔디류(사탕)","오사카부","2014-06-18","570.24","불검출","불검출","적합"
"30","발효식초","가고시마현","2014-01-31","60","불검출","불검출","적합"
"31","기타주류","야마구치현","2014-06-09","7,000","불검출","불검출","적합"
"32","기타주류","야마구치현","2014-06-03","3,500","불검출","불검출","적합"
"33","고춧가루","시가현","2014-06-24","300","불검출","불검출","적합"
"34","채종유(유채유또는카놀라유)","후쿠오카현","2014-07-09","10,725","불검출","불검출","적합"
"35","맥주","후쿠오카현","2014-06-01","39,000","불검출","불검출","적합"
"36","프로테아제(세균성)","효고현","2014-04-29","240","불검출","불검출","적합"
"37","자당지방산에스테르","시가현","2014-06-07","300","불검출","불검출","적합"
"38","소스류","에히메현","2014-07-10","1,135.26","불검출","불검출","적합"
"39","가공두부","오사카부","2014-07-08","4,000","불검출","불검출","적합"
"40","혼합제제","미에현","2014-07-04","210","불검출","불검출","적합"
"41","소스류","가가와현","2014-07-11","700","불검출","불검출","적합"
"42","향신료조제품(고추냉이가공품)","나라현","2014-06-25","206.4","불검출","불검출","적합"
"43","카레","나라현","2014-05-30","600","불검출","불검출","적합"
"44","카레","니가타현","2014-05-16","600","불검출","불검출","적합"
"45","양조간장","효고현","2014-05-28","13,618.8","불검출","불검출","적합"
"46","식초절임","나가노현","2014-06-28","300","불검출","불검출","적합"
"47","장류절임","돗토리현","2014-07-07","1,600","불검출","불검출","적합"
"48","카레","니가타현","2014-06-05","4,752","불검출","불검출","적합"
"49","카레","니가타현","2014-05-22","3,038.4","불검출","불검출","적합"
"50","카레","니가타현","2014-06-04","1,728","불검출","불검출","적합"
"51","카레","니가타현","2014-05-30","360","불검출","불검출","적합"
"52","카레","니가타현","2014-05-30","600","불검출","불검출","적합"
"53","카레","시즈오카현","2014-06-04","1,260","불검출","불검출","적합"
"54","카레","시즈오카현","2014-06-04","1,890","불검출","불검출","적합"
"55","카레","시즈오카현","2014-03-11","378","불검출","불검출","적합"
"56","복합조미식품","도치기현","2014-06-07","384","불검출","불검출","적합"
"57","향신료조제품(고추냉이가공품)","나가노현","2014-05-30","215","불검출","불검출","적합"
"58","혼합제제","시즈오카현","2014-06-30","100","불검출","불검출","적합"
"59","혼합제제","시즈오카현","2014-07-02","100","불검출","불검출","적합"
"60","혼합제제","시즈오카현","2014-07-01","250","불검출","불검출","적합"
"61","복합조미식품","니가타현","2014-04-30","21,660","불검출","불검출","적합"
"62","스피루리나 제품","도쿄도","2014-03-25","336","불검출","불검출","적합"
"63","글루코사민 제품","도쿄도","2014-05-20","239.2","불검출","불검출","적합"
