"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","35,890","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-7-25","1,998","불검출","불검출","적합"
"2","활백합(비너스백합)","홋카이도","2014-7-25","3,500","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-7-25","1,700","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-25","5,740","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-7-25","7,000","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,F,횟감) 태평양","","2014-7-25","1,268","불검출","불검출","적합"
"7","냉장돔(황돔)","후쿠오카현","2014-7-25","709","불검출","불검출","적합"
"8","냉장돔(황돔)","나가사키현","2014-7-25","200","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2014-7-25","734","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2014-7-25","810","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-7-25","972","불검출","불검출","적합"
"12","냉장갈치","오이타현","2014-7-25","135","불검출","불검출","적합"
"13","냉장돔(참돔)","후쿠오카현","2014-7-25","200","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-7-25","6,946","불검출","불검출","적합"
"15","냉장돔(참돔)","야마구치현","2014-7-25","200","불검출","불검출","적합"
"16","냉장돔(참돔)","후쿠오카현","2014-7-25","640","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-7-25","1,700","불검출","불검출","적합"
"18","냉동다랑어(참다랑어,F,횟감) 대서양","","2014-7-25","98","불검출","불검출","적합"
"19","활장어(먹장어)","후쿠오카현","2014-7-25","1,340","불검출","불검출","적합"
