"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","27건","-","-","81,792","-","-","-"
"1","마른고등어","나가사키현","2014-10-10","970","불검출","불검출","적합"
"2","마른몽치다래","나가사키현","2014-10-10","168","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-10-10","5,048","불검출","불검출","적합"
"4","활방어","에히메현","2014-10-10","307","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2014-10-10","11,845","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-10-10","7,000","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-10-10","6,615","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-10-10","11,960","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-10-10","7,630","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-10-10","8,435","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-10-10","964","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-10-10","474","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-10-10","638","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-10-10","497","불검출","불검출","적합"
"15","냉장명태","홋카이도","2014-10-10","2,800","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2014-10-10","1,242","불검출","불검출","적합"
"17","냉장돔(황돔)","야마구치현","2014-10-10","110","불검출","불검출","적합"
"18","냉장홍어","야마구치현","2014-10-10","192","불검출","불검출","적합"
"19","활돔(벵에돔)","오이타현","2014-10-10","350","불검출","불검출","적합"
"20","활돔(돌돔)","사가현","2014-10-10","283","불검출","불검출","적합"
"21","냉장갈치","에히메현","2014-10-10","200","불검출","불검출","적합"
"22","냉장명태","홋카이도","2014-10-10","264","불검출","불검출","적합"
"23","냉장명태","홋카이도","2014-10-10","3,025","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2014-10-10","199","불검출","불검출","적합"
"25","냉장명태","홋카이도","2014-10-10","2,761","불검출","불검출","적합"
"26","활가리비","홋카이도","2014-10-10","6,985","불검출","불검출","적합"
"27","활게(참게)","오이타현","2014-10-10","830","불검출","불검출","적합"
